Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Non Use Code,Assessor Remarks,OPM remarks,Location
200233,2020,06/29/2021,East Haddam,23 ALGER RD,192300.0,370000.0,0.5197,Residential,Single Family,NaN,NaN,NaN,POINT (-72.43715 41.48531)
200234,2020,12/08/2020,Torrington,1016 MIGEON AVE,68810.0,50000.0,1.3762,Commercial,NaN,25 - Other,HIGH SALES RATIO,NaN,POINT (-73.14388 41.8182)
200236,2020,12/23/2020,Norwich,15 LUCAS PARK RD,104400.0,135000.0,0.7733,Residential,Single Family,NaN,NaN,NaN,POINT (-72.09231 41.50206)
200240,2020,12/07/2020,Middletown,300 LIVINGSTON RD,162320.0,273140.0,0.5942,Residential,Single Family,NaN,NaN,NaN,POINT (-72.64394 41.51198)
200243,2020,11/19/2020,Danbury,55 CROSS ST D-1,77700.0,140000.0,0.555,Residential,Condo,NaN,K13133-29,NaN,NaN
200246,2020,09/29/2021,Portland,13 SUNSET TERR,358610.0,480000.0,0.7471,Residential,Single Family,NaN,029-0142,NaN,NaN
200247,2020,05/19/2021,Wolcott,2 ALCOTT RD,41470.0,35000.0,1.184857143,Vacant Land,NaN,NaN,non MLS sale; no market time or sales or financing concession data available,NaN,NaN
200248,2020,07/20/2021,East Haddam,11 LUMBERYARD RD,134930.0,257000.0,0.525,Residential,Single Family,NaN,NaN,NaN,NaN
200260,2020,09/22/2021,Putnam,128 BIBEAULT ST,111200.0,200000.0,0.556,Residential,Single Family,26 - Rehabilitation Deferred,NaN,NaN,NaN
200261,2020,12/07/2020,West Hartford,40 BROOKMOOR ROAD,166040.0,285000.0,0.582596491,Residential,Single Family,25 - Other,ESTATE SALE,NaN,NaN
200262,2020,05/20/2021,Killingly,801 UPPER MAPLE ST,152740.0,289900.0,0.5268,Residential,Single Family,NaN,NaN,NaN,NaN
200262,2020,07/01/2021,Windham,1565 W MAIN ST,260860.0,450000.0,0.5796,Commercial,NaN,NaN,NaN,NaN,POINT (-72.2368 41.72077)
200264,2020,11/23/2020,Danbury,32 COALPIT HILL RD #9,84900.0,181778.0,0.467053219,Residential,Condo,25 - Other,J16087-9,MULTIPLE UNIT SALE,POINT (-73.43796 41.38549)
200269,2020,10/23/2020,Waterbury,131 DRAHER ST,110600.0,202500.0,0.5461,Residential,Three Family,NaN,NaN,NaN,POINT (-73.05153 41.54884)
200271,2020,12/14/2020,Meriden,88 TWISS ST,80360.0,80000.0,1.0045,Residential,Three Family,18 - In Lieu Of Foreclosure,COMMITTEE DEED,NaN,NaN
200275,2020,03/26/2021,Vernon,25 WILLOW STREAM DR,140750.0,275000.0,0.5118,Residential,Single Family,NaN,NaN,NaN,POINT (-72.46048 41.82073)
200281,2020,06/02/2021,Killingly,258 BEAR HILL RD,186340.0,388900.0,0.4791,Residential,Single Family,NaN,NaN,NaN,NaN
200291,2020,04/06/2021,Simsbury,8 SMOKEY RIDGE,215380.0,388000.0,0.5551,Residential,Single Family,NaN,NaN,NaN,POINT (-72.84777 41.90653)
200298,2020,06/02/2021,Plainville,26 BECKWITH DR,98420.0,215000.0,0.4577,Residential,Single Family,NaN,NaN,NaN,POINT (-72.88752 41.67022)
200304,2020,12/15/2020,West Hartford,139 CLIFFMORE ROAD,324380.0,480000.0,0.6757,Residential,Single Family,NaN,NaN,NaN,NaN
200306,2020,08/05/2021,Colchester,59 EVERGREEN TERR,153100.0,340000.0,0.4502,Residential,Single Family,NaN,NaN,NaN,NaN
200307,2020,12/23/2020,Meriden,21 BACON ST,24290.0,13250.0,1.8332,Vacant Land,NaN,NaN,NaN,NaN,NaN
200316,2020,11/30/2020,Milford,289 NEW HAVEN AVE #N,205470.0,335000.0,0.6133,Residential,Condo,NaN,NaN,NaN,NaN
200324,2020,11/02/2020,Waterbury,255 WALNUT ST,112070.0,37600.0,2.980585106,Commercial,NaN,01 - Family,NaN,NaN,POINT (-73.02774 41.5594)
200326,2020,12/21/2020,Bristol,105 PONDVIEW LA,198730.0,366000.0,0.5429,Residential,Single Family,NaN,NaN,NaN,POINT (-72.95181 41.69262)
200328,2020,01/28/2021,Shelton,10 COPPER PENNY LA,438700.0,900000.0,0.4874,Residential,Single Family,NaN,NaN,NaN,POINT (-73.17511 41.29188)
200331,2020,04/21/2021,New Canaan,440 MICHIGAN RD,2100000.0,2900000.0,0.7241,Residential,Single Family,NaN,NaN,NaN,POINT (-73.51742 41.1902)
200336,2020,05/14/2021,Stonington,37 PAWCATUCK AVE,137000.0,300000.0,0.4566,Residential,Single Family,NaN,NaN,NaN,POINT (-71.84214 41.36138)
200342,2020,09/09/2021,Coventry,17 SWANSON RD,83500.0,70000.0,1.1928,Residential,Single Family,26 - Rehabilitation Deferred,NaN,NaN,NaN
200344,2020,01/06/2021,New Haven,28 GREEN HILL TER,103600.0,209000.0,0.4956,Residential,Single Family,NaN,NaN,NaN,POINT (-72.98171 41.33126)
200346,2020,01/20/2021,Norwich,303 MOHEGAN PARK RD #96,13400.0,5405.0,2.4791,Residential,Single Family,NaN,NaN,NaN,POINT (-72.0655 41.55307)
200350,2020,12/23/2020,West Hartford,105 MOUNTAIN TERRACE RD,274820.0,575000.0,0.4779,Residential,Single Family,NaN,NaN,NaN,NaN
200353,2020,05/03/2021,New Canaan,388 WAHACKME RD,2371180.0,3550000.0,0.6679,Residential,Single Family,NaN,NaN,NaN,NaN
200356,2020,03/01/2021,Enfield,141 RAFFIA RD,115380.0,250000.0,0.4615,Residential,Single Family,NaN,NaN,NaN,NaN
200356,2020,07/12/2021,Killingly,716 COOK HILL RD,229880.0,451000.0,0.5097,Residential,Two Family,NaN,NaN,NaN,POINT (-71.85894 41.8294)
200356,2020,12/29/2020,Bristol,705 LAKE AVE UN 9,82460.0,140000.0,0.589,Residential,Condo,NaN,NaN,NaN,POINT (-72.9235 41.64708)
200360,2020,03/16/2021,Glastonbury,103 SPRING ST,131600.0,147000.0,0.8952,Residential,Single Family,25 - Other,SOLD TO ABUTTER,NaN,POINT (-72.60952 41.72022)
200360,2020,05/26/2021,Stonington,"14 MASONS ISLAND RD #1,3A,4C,4",212000.0,194000.0,1.0927,Commercial,NaN,NaN,4 UNITS,NaN,NaN
200362,2020,09/15/2021,Suffield,418 N MAIN ST,286440.0,400000.0,0.7161,Residential,Single Family,NaN,NaN,NaN,NaN
200375,2020,05/28/2021,Simsbury,17 MAPLE STREET,133770.0,250000.0,0.535,Residential,Single Family,NaN,NaN,NaN,NaN
200376,2020,06/21/2021,East Lyme,56 LOVERS LN,142800.0,292000.0,0.489,Residential,Single Family,NaN,NaN,NaN,NaN
200384,2020,01/22/2021,Torrington,71 PEARL ST,78810.0,150000.0,0.5254,Residential,Single Family,NaN,NaN,NaN,POINT (-73.12326 41.80573)
200386,2020,05/27/2021,Windsor,20 TAYLOR ST,150640.0,258500.0,0.5827,Residential,Single Family,NaN,NaN,NaN,POINT (-72.65164 41.85771)
200398,2020,04/15/2021,Groton,11 CEDAR RD,225540.0,270000.0,0.835333333,Residential,Single Family,01 - Family,NaN,NaN,POINT (-71.98248 41.3411)
200401,2020,03/19/2021,Enfield,4 CHARLES GARDENS,86430.0,132000.0,0.6547,Residential,Condo,NaN,NaN,NaN,POINT (-72.58823 41.99843)
200401,2020,07/02/2021,East Lyme,20 ATTAWAN RD,201180.0,426000.0,0.4722,Residential,Single Family,NaN,NaN,NaN,POINT (-72.20843 41.30848)
200402,2020,04/08/2021,Glastonbury,63 FOX DEN RD,247000.0,399000.0,0.619,Residential,Single Family,NaN,NaN,NaN,NaN
200404,2020,09/22/2021,Wolcott,73 KALKO DR,134730.0,300000.0,0.4491,Residential,Single Family,07 - Change in Property,per MLS more improvements than town records -REMOD KIT AND BATH,NaN,NaN
200406,2020,01/29/2021,Norwich,21 BLISS PL,97100.0,205000.0,0.4736,Residential,Single Family,NaN,NaN,NaN,POINT (-72.08558 41.54377)
200406,2020,04/05/2021,Trumbull,252 LAKE AVE,235620.0,255000.0,0.924,Residential,Single Family,10 - A Will,PER WILL,NaN,POINT (-73.2449 41.26081)
200411,2020,06/01/2021,Farmington,35 RAILROAD AV,142380.0,287000.0,0.496,Residential,Single Family,NaN,NaN,NaN,POINT (-72.88848 41.75526)
200411,2020,12/24/2020,Danbury,4 POND RIDGE RD,156900.0,324000.0,0.4842,Residential,Single Family,NaN,I09211,NaN,POINT (-73.44686 41.41911)
200413,2020,06/03/2021,New Canaan,202 PARK ST-#15,174860.0,245000.0,0.7137,Residential,Condo,NaN,NaN,NaN,NaN
200424,2020,02/08/2021,Torrington,266 HIGHLAND AVE,78230.0,124900.0,0.6263,Residential,Single Family,NaN,NaN,NaN,NaN
200428,2020,11/16/2020,Waterbury,240 MILL PLAIN RD,58230.0,94500.0,0.6161,Residential,Single Family,NaN,NaN,NaN,POINT (-72.99846 41.55664)
200429,2020,02/04/2021,New Haven,939 ELM ST,165060.0,340000.0,0.4854,Residential,Three Family,NaN,NaN,NaN,NaN
200441,2020,04/22/2021,Glastonbury,450 STANLEY DR,381900.0,706000.0,0.5409,Residential,Single Family,NaN,NaN,NaN,NaN
200455,2020,02/09/2021,New Haven,1423 QUINNIPIAC AV # 210,48650.0,99900.0,0.4869,Residential,Condo,NaN,NaN,NaN,NaN
200456,2020,08/11/2021,Avon,35 GUERNSEY LANE,277950.0,460000.0,0.6042,Residential,Single Family,NaN,NaN,NaN,NaN
200466,2020,02/12/2021,New Haven,17 FOUNTAIN TER,127120.0,230000.0,0.5526,Residential,Single Family,NaN,NaN,NaN,NaN
200469,2020,05/19/2021,Groton,388 MERIDIAN ST EXT,74200.0,135000.0,0.5496,Residential,Single Family,10 - A Will,SALE BY ADMIN DEED AFTER DEATH OF RESIDENT,NaN,POINT (-72.06798 41.35471)
200472,2020,08/19/2021,East Lyme,12 UPPER KENSINGTON DR,105560.0,583147.0,0.181,Residential,Single Family,07 - Change in Property,NEW CONSTRUCTION,NaN,POINT (-72.23447 41.38421)
200476,2020,07/08/2021,Simsbury,45 OLD STONE CROSSING,496600.0,790000.0,0.6286,Residential,Single Family,NaN,NaN,NaN,POINT (-72.8699 41.83082)
200477,2020,03/01/2021,Torrington,1771 NORFOLK RD,81800.0,255000.0,0.3207,Residential,Single Family,NaN,NaN,NaN,POINT (-73.15773 41.85329)
200477,2020,05/05/2021,Glastonbury,367 FOREST LN,251800.0,375000.0,0.6714,Residential,Single Family,NaN,NaN,NaN,POINT (-72.52272 41.6924)
200480,2020,07/09/2021,Windsor,43 VALLEY VIEW DR,182350.0,353000.0,0.5165,Residential,Single Family,NaN,NaN,NaN,NaN
200481,2020,07/29/2021,Guilford,114 QUONNIPAUG LN,249110.0,425000.0,0.5861,Residential,Single Family,NaN,NaN,NaN,POINT (-72.69488 41.39535)
200486,2020,05/10/2021,Glastonbury,44 CONESTOGA WAY,110900.0,215000.0,0.5158,Residential,Condo,NaN,NaN,NaN,NaN
200491,2020,02/16/2021,Bristol,272 DIVINITY ST,163310.0,300000.0,0.5443,Residential,Three Family,NaN,NaN,NaN,NaN
200502,2020,02/26/2021,New Haven,570 WHITNEY AVE #B2,78820.0,83000.0,0.949638554,Residential,Condo,25 - Other,BELOW MARKET,NaN,POINT (-72.91576 41.32633)
200502,2020,07/19/2021,Vernon,70-343 OLD TOWN RD,100780.0,170000.0,0.5928,Residential,Condo,NaN,NaN,NaN,NaN
200503,2020,07/23/2021,Simsbury,9 OAKHURST ROAD,251740.0,465000.0,0.5413,Residential,Single Family,NaN,NaN,NaN,NaN
200503,2020,08/11/2021,Guilford,274 CHURCH ST 9E,124740.0,224900.0,0.5546,Residential,Condo,NaN,NaN,NaN,POINT (-72.68608 41.29275)
200507,2020,02/02/2021,Manchester,17 OTIS STREET,100300.0,150000.0,0.6686,Residential,Single Family,NaN,NaN,NaN,NaN
200507,2020,06/07/2021,East Haven,799 THOMPSON ST,222600.0,360000.0,0.6183,Residential,Single Family,NaN,NaN,NaN,NaN
200512,2020,06/08/2021,East Haven,30 CLIFF ST,74160.0,166000.0,0.4467,Residential,Single Family,NaN,NaN,NaN,NaN
200517,2020,09/13/2021,Madison,MAP 71-LOT 1 WARPAS RD,14000.0,1200000.0,0.0116,Vacant Land,NaN,28 - Use Assessment,sale of land classified as pa 490 forest,NaN,POINT (-72.62275 41.29947)
200524,2020,09/27/2021,Avon,126 NEW ROAD,459190.0,816000.0,0.5627,Residential,Single Family,NaN,NaN,NaN,POINT (-72.92162 41.79937)
200528,2020,04/05/2021,Middletown,320 HICKORY CIRCLE,133480.0,275000.0,0.4853,Residential,Single Family,NaN,NaN,NaN,NaN
200531,2020,01/25/2021,Danbury,21 BRIARWOOD DR,153900.0,317000.0,0.4854,Residential,Single Family,NaN,K14079,NaN,NaN
200538,2020,08/04/2021,Vernon,156 1/2 UNION ST,102560.0,210000.0,0.4883,Residential,Single Family,NaN,NaN,NaN,POINT (-72.46127 41.86824)
200539,2020,06/29/2021,Trumbull,77 WEDGEWOOD RD,339080.0,680000.0,0.4986,Residential,Single Family,NaN,NaN,NaN,POINT (-73.23879 41.27093)
200540,2020,02/18/2021,Manchester,17 GARDEN DRIVE,36800.0,55000.0,0.669,Residential,Condo,NaN,NaN,NaN,NaN
200540,2020,10/20/2020,Sprague,69 POTASH HILL ROAD,80390.0,70000.0,1.1484,Residential,Single Family,26 - Rehabilitation Deferred,NaN,NaN,NaN
200552,2020,01/12/2021,Milford,1050 BRIDGEPORT AVE,24570.0,34000.0,0.7226,Industrial,NaN,NaN,NaN,NaN,POINT (-73.06969 41.21644)
200563,2020,06/14/2021,Branford,65 DOMINICAN RD,143200.0,275000.0,0.5207,Residential,Single Family,NaN,NaN,NaN,POINT (-72.86017 41.27425)
200568,2020,03/18/2021,West Hartford,29 FAIRVIEW STREET,206710.0,385000.0,0.5369,Residential,Three Family,NaN,NaN,NaN,NaN
200569,2020,09/09/2021,Guilford,652 BOSTON POST RD UNIT 3,43230.0,220000.0,0.1965,Commercial,NaN,NaN,NaN,NaN,NaN
200576,2020,06/14/2021,Glastonbury,7 CHASE HOLLOW LN,363200.0,610000.0,0.5954,Residential,Single Family,NaN,NaN,NaN,NaN
200580,2020,03/19/2021,New Haven,267 ORANGE ST,340690.0,662500.0,0.514249057,Commercial,NaN,NaN,NaN,NaN,POINT (-72.92226 41.30806)
200582,2020,12/07/2020,Waterbury,74 WOODSIDE AVE,80340.0,168000.0,0.4782,Residential,Single Family,NaN,NaN,NaN,NaN
200593,2020,04/14/2021,Torrington,E35 SURREY LN,46640.0,100000.0,0.4664,Residential,Condo,NaN,NaN,NaN,NaN
200594,2020,06/10/2021,Enfield,2 BERNARDINO AVE,117580.0,146000.0,0.8053,Residential,Two Family,25 - Other,SEWER LIENS AND LIS PENDENS FILED,NaN,NaN
200594,2020,06/30/2021,Branford,5 WAVERLY PARK RD,125200.0,20000.0,6.26,Residential,Single Family,10 - A Will,SEASONAL COTTAGE/VERY POOR CONDITION,NaN,NaN
200594,2020,08/03/2021,New Canaan,81 RILLING RIDGE,1115450.0,2295000.0,0.486,Residential,Single Family,NaN,NaN,NaN,POINT (-73.45778 41.15534)
200601,2020,07/01/2021,Branford,67B DOVER CT,88500.0,105500.0,0.838862559,Residential,Condo,14 - Foreclosure,FORECLOSURE BY SALE/COMMITTE DEED,NaN,NaN
200612,2020,03/31/2021,West Hartford,893 FARMINGTON AVENUE 6E,119700.0,185000.0,0.647,Residential,Condo,NaN,NaN,NaN,POINT (-72.7369 41.76323)
200626,2020,08/10/2021,New Canaan,155 HILLCREST RD,1018570.0,2175000.0,0.4683,Residential,Single Family,NaN,NaN,NaN,POINT (-73.50746 41.12445)
200638,2020,05/04/2021,Torrington,2827 TORRINGFORD ST & LOT,186690.0,360000.0,0.5185,Residential,Single Family,25 - Other,SALE INCLUDES 2 SEPARATE PARCELS,NaN,NaN
200639,2020,06/15/2021,Shelton,14 GENE DR,177940.0,427500.0,0.4162,Residential,Single Family,NaN,NaN,NaN,POINT (-73.17288 41.27869)
200645,2020,07/21/2021,Branford,173 MILL PLAIN RD,388800.0,580000.0,0.6703,Residential,Single Family,NaN,NaN,NaN,POINT (-72.79239 41.30143)
200647,2020,04/01/2021,Bristol,86 FAIRLAWN ST,112490.0,200000.0,0.5624,Residential,Single Family,NaN,NaN,NaN,POINT (-72.93566 41.68948)
200648,2020,07/22/2021,Branford,83 FLAT ROCK RD,277100.0,550000.0,0.5038,Residential,Single Family,NaN,NaN,NaN,NaN
200653,2020,08/24/2021,Farmington,26 WEST AVON RD,191940.0,300000.0,0.6398,Commercial,NaN,NaN,OFFICE,NaN,NaN
200657,2020,02/21/2021,Milford,43 BERNER TER,218780.0,390000.0,0.5609,Residential,Single Family,NaN,NaN,NaN,POINT (-73.02301 41.22343)
200657,2020,04/13/2021,West Hartford,46 PARK PLACE CIRCLE UNIT 46,255920.0,375000.0,0.6824,Residential,Condo,NaN,NaN,NaN,POINT (-72.73414 41.73363)
200659,2020,04/20/2021,Meriden,199 SPRINGDALE AVE,79940.0,130000.0,0.6149,Residential,Two Family,NaN,NaN,NaN,POINT (-72.81168 41.54353)
200666,2020,05/11/2021,Torrington,120 AUBURN WAY,152030.0,296000.0,0.5136,Residential,Single Family,NaN,NaN,NaN,POINT (-73.0699 41.85419)
200672,2020,06/25/2021,Shelton,190 LEAVENWORTH DR,139580.0,270000.0,0.516962963,Vacant Land,NaN,NaN,NaN,NaN,NaN
200690,2020,08/17/2021,Groton,1 CLARK LN,200410.0,555000.0,0.361099099,Residential,Two Family,NaN,NaN,NaN,NaN
200694,2020,09/02/2021,East Haven,130 COE AVE #79,28240.0,50000.0,0.5648,Residential,Condo,NaN,NaN,NaN,POINT (-72.87111 41.25038)
200695,2020,04/26/2021,West Hartford,104 OAKWOOD AVENUE UNIT A-6,46410.0,98500.0,0.4711,Residential,Condo,NaN,NaN,NaN,NaN
200695,2020,09/29/2021,New Canaan,105 CLEARVIEW LA,1487850.0,1900000.0,0.783,Residential,Single Family,NaN,NaN,NaN,POINT (-73.53286 41.16093)
200711,2020,04/22/2021,Bristol,135 SUMMER ST,137480.0,50000.0,2.7496,Residential,Single Family,25 - Other,DISTRESSED SALE/ESTATE SALE,NaN,NaN
200711,2020,06/08/2021,Middletown,5 SUNNYSLOPE DR,141110.0,225000.0,0.6271,Residential,Single Family,NaN,NaN,NaN,NaN
200716,2020,07/15/2021,Enfield,28 SUMMER ST,97210.0,230000.0,0.4226,Residential,Two Family,NaN,NaN,NaN,POINT (-72.58844 42.00085)
200721,2020,04/27/2021,Bristol,285 BATTLE ST,266560.0,445000.0,0.599,Residential,Single Family,NaN,NaN,NaN,POINT (-72.97438 41.70181)
200737,2020,03/02/2021,Milford,134 MERWIN AVE,196460.0,380000.0,0.517,Residential,Single Family,NaN,NaN,NaN,NaN
200743,2020,05/03/2021,Bristol,30 SHEILA CT UN 4,77350.0,132000.0,0.5859,Residential,Condo,NaN,NaN,NaN,POINT (-72.90063 41.69781)
200744,2020,09/03/2021,Groton,12 JUDSON AVE,198590.0,370000.0,0.5367,Residential,Single Family,NaN,NaN,NaN,POINT (-71.98473 41.34644)
200755,2020,06/15/2021,Torrington,505 HARWINTON AVE UNIT 9,51550.0,100000.0,0.5155,Residential,Condo,NaN,NaN,NaN,NaN
200774,2020,01/20/2021,Norwalk,31 TOILSOME AVE,263540.0,485000.0,0.5433,Residential,Single Family,NaN,5-26-124-0,NaN,NaN
200776,2020,07/28/2021,Shelton,35 SPORTSMAN DR,302540.0,350000.0,0.8644,Residential,Single Family,NaN,NaN,NaN,POINT (-73.14975 41.30183)
200789,2020,04/01/2021,Greenwich,40 WEST ELM STREET UN6A,491750.0,500000.0,0.9835,Residential,Condo,10 - A Will,ESTATE SALE,NaN,POINT (-73.6281 41.02667)
200809,2020,12/30/2020,Waterbury,69 LEXINGTON AVE,72650.0,85337.0,0.8513,Residential,Single Family,NaN,NaN,NaN,NaN
200836,2020,07/12/2021,Torrington,70 WHITEWOOD RD,104520.0,190000.0,0.5501,Residential,Single Family,NaN,NaN,NaN,POINT (-73.09951 41.81143)
200837,2020,08/19/2021,Enfield,7 ELAN ST,121890.0,282000.0,0.4322,Residential,Single Family,NaN,NaN,NaN,NaN
200840,2020,01/05/2021,Waterbury,31 CRAFTWOOD RD #5-6-7,53490.0,135000.0,0.3962,Residential,Condo,25 - Other,BULK SALE,NaN,POINT (-73.00808 41.57366)
200840,2020,09/13/2021,Glastonbury,110 LEXINGTON RD,294700.0,520000.0,0.5667,Residential,Single Family,NaN,NaN,NaN,NaN
200843,2020,04/13/2021,Greenwich,UND3 RIVER ROAD,5406590.0,60000.0,90.10983333,Commercial,NaN,08 - Part Interest,CO OP,NaN,NaN
200846,2020,06/02/2021,Manchester,1196 MIDDLE TURNPIKE WEST UNIT,53800.0,75000.0,0.7173,Residential,Condo,NaN,NaN,NaN,NaN
200850,2020,06/02/2021,Manchester,53 COBURN ROAD,127100.0,250000.0,0.5084,Residential,Single Family,NaN,NaN,NaN,NaN
200853,2020,07/14/2021,Torrington,161 KINNEY ST,322850.0,830000.0,0.3889,Apartments,NaN,25 - Other,PART OF IRC TAX DEFERRED EXCHANGE,NaN,POINT (-73.11425 41.81149)
200860,2020,02/10/2021,Norwalk,85 SILVERMINE AVE,364450.0,555000.0,0.6566,Residential,Single Family,NaN,5-46-291-0,NaN,NaN
200869,2020,06/09/2021,Manchester,75 WHITE STREET,98800.0,225000.0,0.4391,Residential,Single Family,NaN,NaN,NaN,POINT (-72.51837 41.78994)
200898,2020,04/26/2021,Greenwich,95 INDIAN HEAD ROAD,2316580.0,3350000.0,0.6915,Residential,Single Family,NaN,NaN,NaN,POINT (-73.5851 41.02133)
200898,2020,06/16/2021,Meriden,62 SO SECOND ST,89530.0,243000.0,0.3684,Residential,Two Family,25 - Other,NOT OPENLY MARKETED,NaN,NaN
200904,2020,06/08/2021,West Hartford,27 NORWOOD ROAD,344820.0,810000.0,0.4257,Residential,Single Family,NaN,NaN,NaN,NaN
200921,2020,03/02/2021,Norwalk,59 OLD ROCK LN,645520.0,1125000.0,0.5737,Residential,Single Family,NaN,5-61-136-0,NaN,NaN
200924,2020,01/15/2021,Waterbury,1987 PARK RD,94320.0,130000.0,0.7255,Residential,Two Family,25 - Other,ESTATE SALE,NaN,NaN
200926,2020,06/23/2021,Manchester,50 SCARBOROUGH ROAD,146600.0,260000.0,0.5638,Residential,Single Family,NaN,NaN,NaN,NaN
200929,2020,05/12/2021,Danbury,83 CLAPBOARD RIDGE RD,251200.0,417000.0,0.6023,Residential,Single Family,NaN,G09014,NaN,NaN
200940,2020,06/18/2021,Bristol,85 MATTATUCK RD,136500.0,310000.0,0.4403,Residential,Single Family,NaN,NaN,NaN,POINT (-72.96177 41.64452)
200941,2020,06/28/2021,Manchester,86 ARNOTT ROAD,178700.0,277100.0,0.64489354,Residential,Single Family,14 - Foreclosure,SALE FROM GOVERNMENT,NaN,POINT (-72.4939 41.78232)
200953,2020,06/21/2021,West Hartford,153 BREWSTER ROAD,165690.0,340000.0,0.4873,Residential,Single Family,NaN,NaN,NaN,POINT (-72.74141 41.78931)
200955,2020,05/19/2021,Danbury,1401 REVERE RD,182200.0,353000.0,0.5161,Residential,Single Family,NaN,K07106-155,NaN,POINT (-73.4221 41.43088)
201021,2020,07/07/2021,Bristol,424 LAKE AVE UN 4,77350.0,159900.0,0.4837,Residential,Condo,NaN,NaN,NaN,POINT (-72.92317 41.65397)
201041,2020,06/08/2021,Danbury,128 GREAT PLAIN RD,202900.0,416000.0,0.4877,Residential,Single Family,NaN,J07050,NaN,NaN
201058,2020,02/05/2021,Waterbury,123 DIVISION ST,45340.0,60000.0,0.755666667,Residential,Two Family,25 - Other,PRIVATE SALE,NaN,NaN
201061,2020,06/14/2021,Danbury,107 W WOOSTER ST,202200.0,475000.0,0.4256,Residential,Two Family,NaN,H16198,NaN,NaN
201067,2020,06/23/2021,New Haven,408 WHALLEY AV,178640.0,330000.0,0.5413,Residential,Single Family,NaN,NaN,NaN,NaN
201084,2020,12/31/2020,Griswold,207 TAYLOR HILL RD,118930.0,85000.0,1.399176471,Residential,Single Family,01 - Family,NaN,NaN,POINT (-71.97425 41.60188)
201089,2020,09/30/2021,Middletown,25 AZALEA DR,126210.0,225500.0,0.5596,Residential,Single Family,NaN,NaN,NaN,POINT (-72.68745 41.57134)
201112,2020,04/13/2021,Norwalk,224 MAIN ST UNIT 3,204058.0,317000.0,0.6437,Residential,Condo,NaN,1-103-4-3,NaN,POINT (-73.42307 41.13013)
201123,2020,08/16/2021,Meriden,30 LA MIRAGE,74060.0,145000.0,0.5107,Residential,Condo,NaN,NaN,NaN,NaN
201126,2020,08/13/2021,Manchester,14 SUMMER STREET,152000.0,279000.0,0.5448,Residential,Two Family,NaN,NaN,NaN,NaN
201129,2020,05/24/2021,Milford,100 MELBA ST,306080.0,623000.0,0.4913,Residential,Single Family,NaN,NaN,NaN,POINT (-73.02497 41.20813)
201131,2020,08/13/2021,Manchester,209 GARDNER STREET,209100.0,415000.0,0.5038,Residential,Single Family,NaN,NaN,NaN,POINT (-72.5028 41.758)
201138,2020,09/07/2021,New Britain,27-17 HILLSIDE PL,82810.0,95000.0,0.8716,Residential,Condo,NaN,NaN,NaN,NaN
201170,2020,08/26/2021,Meriden,12 SUMMER ST,189770.0,240000.0,0.7907,Commercial,NaN,25 - Other,MULTIPLE PARCELS,NaN,NaN
201174,2020,03/01/2021,Waterbury,975 MERIDEN RD #100,36360.0,75000.0,0.4848,Residential,Condo,NaN,NaN,NaN,POINT (-73.01505 41.54875)
201188,2020,08/17/2021,Bristol,LOT 1-6 WITCHES ROCK RD,40040.0,55000.0,0.728,Vacant Land,NaN,NaN,NaN,NaN,NaN
201191,2020,03/02/2021,Waterbury,30 CROWN ST,40050.0,45000.0,0.89,Residential,Three Family,25 - Other,PRIVATE SALE,NaN,POINT (-73.03457 41.56431)
201196,2020,09/21/2021,New Britain,82 LYMAN ST,152670.0,345000.0,0.4425,Apartments,NaN,NaN,NaN,NaN,NaN
201200,2020,09/22/2021,New Britain,208 CHAPMAN ST,134190.0,199000.0,0.6743,Residential,Two Family,04 - Correcting Deed,NaN,NaN,POINT (-72.76054 41.66848)
201203,2020,09/22/2021,New Britain,462 CHURCH ST,109060.0,275000.0,0.3965,Residential,Three Family,NaN,NaN,NaN,POINT (-72.76917 41.66767)
201206,2020,06/17/2021,Greenwich,71 INDIAN HARBOR DRIVE,853370.0,1338000.0,0.6377,Residential,Single Family,NaN,NaN,NaN,NaN
201208,2020,08/23/2021,Bristol,155 REDSTONE HILL RD UN 25,68810.0,145000.0,0.4745,Residential,Condo,NaN,NaN,NaN,POINT (-72.90838 41.65753)
201233,2020,07/19/2021,Danbury,8 ROSE LA 18-12,108500.0,230000.0,0.4717,Residential,Condo,NaN,I09022-44,NaN,NaN
201235,2020,07/27/2021,New Haven,675 TOWNSEND AV # 152,86380.0,189000.0,0.457,Residential,Condo,NaN,NaN,NaN,NaN
201236,2020,06/16/2021,Milford,72 ATWATER ST,174520.0,250000.0,0.698,Residential,Single Family,NaN,NaN,NaN,POINT (-73.01568 41.20739)
201239,2020,06/21/2021,Griswold,102 BURDICK LANE,45920.0,65000.0,0.7064,Vacant Land,NaN,NaN,NaN,NaN,NaN
201255,2020,07/09/2021,Griswold,32 WILLIAMS SR,138390.0,238000.0,0.581470588,Residential,Single Family,NaN,NaN,NaN,POINT (-71.97878 41.58927)
201268,2020,03/15/2021,Waterbury,679 WOODTICK RD,90620.0,138000.0,0.6566,Residential,Single Family,25 - Other,INCLDS VAC LOT ASSESSED AT 20690,NaN,POINT (-72.99978 41.56369)
