heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
4.655310145313482,nominal4,nominal20,nominal23,1688,84.01897786842642,80.0,4,105,140,0.07325830638331925,2500
5.429321145246715,nominal4,nominal20,nominal22,1858,92.39331767443832,80.0,4,105,140,-0.003740679057398092,2491
5.4931348325106075,nominal4,nominal20,nominal22,1857,92.53061571186565,80.0,4,105,140,0.1166380982906492,2500
6.19462717460162,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,0.6610497900655612,2500
5.48365983700134,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,0.20236118516215462,2500
5.117733924124163,nominal4,nominal20,nominal24,1855,92.36401566551216,80.0,4,105,140,0.03718209307423228,2497
5.320706293798208,nominal4,nominal20,nominal24,1689,83.92765902321854,80.0,4,105,140,1.9672454294995696,1999
5.602197637264225,nominal4,nominal20,nominal24,1689,83.95872244570539,80.0,4,105,140,1.958504570189133,1984
5.958830037904092,nominal4,nominal20,nominal23,1690,84.09621344355266,80.0,4,105,140,2.034494971519121,2004
5.585,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,2.0,2000
5.54,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,2.0,2000
5.986106186673739,nominal4,nominal20,nominal24,1688,84.0060816244557,80.0,4,105,140,1.9046631968827676,2020
5.632396008021378,nominal4,nominal20,nominal24,1686,83.96668675370083,80.0,4,105,140,1.9970949847958201,2014
6.042396849873255,nominal4,nominal20,nominal24,1690,84.00105201347158,80.0,4,105,140,1.8591276106954302,2016
5.647135720236317,nominal4,nominal20,nominal24,1689,83.7931897761044,80.0,4,105,140,2.0123744290984575,2001
6.077281168257097,nominal4,nominal20,nominal24,1689,84.08547752616818,80.0,4,105,140,2.134847858905359,1995
6.080373589922897,nominal4,nominal20,nominal24,1857,92.48464938747011,80.0,4,105,140,2.066870860578228,2014
5.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.0,2000
5.713794306608832,nominal4,nominal20,nominal24,1859,92.37383552132516,80.0,4,105,140,2.0357142499960617,1967
6.078994711792397,nominal4,nominal20,nominal22,1859,92.41763682835628,80.0,4,105,140,2.0343785995719226,1989
5.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.0,2000
6.120962821626518,nominal4,nominal20,nominal24,1689,84.00730045678283,80.0,4,105,140,0.9462460119637389,2511
6.599043233822756,nominal4,nominal20,nominal24,1689,83.94831600908985,80.0,4,105,140,0.9711390922017805,2503
6.4,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,2500
6.462999236852573,nominal4,nominal20,nominal22,1688,83.97026876071322,80.0,4,105,140,0.9464971492186202,2509
6.625244384033468,nominal4,nominal20,nominal22,1691,84.07202403029302,80.0,4,105,140,1.2513569328502867,2491
6.4,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,2500
6.109606511275266,nominal4,nominal20,nominal24,1687,84.03341439574501,80.0,4,105,140,1.0106269691559264,2495
6.744742273575173,nominal4,nominal20,nominal23,1688,83.89690184386114,80.0,4,105,140,1.0095200868844536,2513
6.349920652004768,nominal4,nominal20,nominal22,1689,83.97222501233104,80.0,4,105,140,0.9729328576339454,2508
6.4,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,2500
6.204748654969338,nominal4,nominal20,nominal24,1689,83.89450912633563,80.0,4,105,140,1.0007853953551937,2474
6.544172850098413,nominal4,nominal20,nominal24,1686,83.94345246555993,80.0,4,105,140,0.9470986286806449,2491
6.4,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,1.0,2500
6.4,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,2500
6.4,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,2500
7.273605005577745,nominal4,nominal20,nominal23,1855,92.25102236408632,80.0,4,105,140,1.0343118861660219,2490
6.676602094907028,nominal4,nominal20,nominal22,1859,92.45585191744028,80.0,4,105,140,1.0875211829760028,2508
6.72,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.0,2500
6.72,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.0,2500
6.712885262646116,nominal4,nominal20,nominal24,1857,92.28838623732275,80.0,4,105,140,0.9130446464310217,2495
7.384774714804065,nominal4,nominal20,nominal24,1688,83.89415654491381,80.0,4,105,140,3.0042188615914514,1994
6.4492106607032795,nominal4,nominal20,nominal24,1687,83.98654500499528,80.0,4,105,140,2.9844460413835465,2002
6.808369842009397,nominal4,nominal20,nominal22,1687,83.94884158393786,80.0,4,105,140,3.0903913449675073,2009
6.97,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,2000
7.04,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,2000
7.102947281062688,nominal4,nominal20,nominal22,1690,83.93964230201755,80.0,4,105,140,2.937063033492619,1994
7.321817227907001,nominal4,nominal20,nominal24,1687,83.94510682093188,80.0,4,105,140,3.10823680225143,1996
7.11,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,2000
7.11,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,2000
6.4850170357635175,nominal4,nominal20,nominal23,1687,84.01401234950234,80.0,4,105,140,3.137850840092352,1996
7.11,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,2000
7.04,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,2000
7.04,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,2000
7.11,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,2000
6.764261305838511,nominal4,nominal20,nominal24,1689,84.07921077268561,80.0,4,105,140,2.942432208833185,1995
7.432024278888837,nominal4,nominal20,nominal23,1860,92.30251479184456,80.0,4,105,140,3.0504271171764734,2007
7.248357066597725,nominal4,nominal20,nominal23,1856,92.25404389964099,80.0,4,105,140,2.8737633970954475,2003
7.627774301413926,nominal4,nominal20,nominal24,1854,92.52552602538526,80.0,4,105,140,2.833584372050877,1996
7.462857059691654,nominal4,nominal20,nominal23,1859,92.36947697028418,80.0,4,105,140,2.897208577899923,2000
7.535246748688818,nominal4,nominal20,nominal24,1860,92.24352827226157,80.0,4,105,140,3.0681384315134,1992
7.623599487227632,nominal4,nominal20,nominal24,1690,83.88239965390915,80.0,4,105,140,-0.15009326496600894,2996
7.785,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,3000
7.785,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,3000
7.71,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,3000
7.467236125812929,nominal4,nominal20,nominal24,1690,83.94412127654995,80.0,4,105,140,-0.008443666072290974,2979
8.037778287344306,nominal4,nominal20,nominal24,1688,83.92034546007974,80.0,4,105,140,0.09964065275958556,2991
7.72558163187468,nominal4,nominal20,nominal22,1686,83.91583076438184,80.0,4,105,140,-0.10301865920334788,3000
7.785,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,3000
7.707325035149874,nominal4,nominal20,nominal24,1689,83.90903679403444,80.0,4,105,140,0.006553011588182455,2981
7.86,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,3000
7.93,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,2500
7.93,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,2500
7.93,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,2500
7.93,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,2500
8.017811206910734,nominal4,nominal20,nominal24,1689,83.88456422922509,80.0,4,105,140,2.0163967961981775,2515
7.93,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,2500
7.93,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,2500
7.93,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,2500
7.93,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,2500
7.610283328844457,nominal4,nominal20,nominal24,1687,84.07888803359042,80.0,4,105,140,1.9534553017441563,2502
8.199242222038407,nominal4,nominal20,nominal22,1858,92.32319337944884,80.0,4,105,140,2.138339931958197,2484
8.270001730638656,nominal4,nominal20,nominal24,1858,92.26899758853337,80.0,4,105,140,1.9616239636882575,2508
8.266419876712753,nominal4,nominal20,nominal23,1856,92.29636277823728,80.0,4,105,140,1.9732530923735496,2498
8.33,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.0,2500
8.33,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.0,2500
8.498672574804475,nominal4,nominal20,nominal24,1689,83.84873924327754,80.0,4,105,140,4.180504729166561,2014
8.64,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,2000
8.64,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,4.0,2000
8.9882810005126,nominal4,nominal20,nominal24,1690,83.9996683186374,80.0,4,105,140,4.192589189461773,1982
8.400138285836665,nominal4,nominal20,nominal22,1690,84.08534384249818,80.0,4,105,140,3.943470299290617,1984
8.64,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,2000
8.942264049126603,nominal4,nominal20,nominal23,1691,84.04272248077095,80.0,4,105,140,4.264399238406155,1992
8.605091545706129,nominal4,nominal20,nominal24,1690,84.18901835738025,80.0,4,105,140,3.9490995523696943,1983
8.824083946809434,nominal4,nominal20,nominal23,1688,84.08192622662628,80.0,4,105,140,3.9024100067538505,1993
8.44606410159917,nominal4,nominal20,nominal22,1688,84.10899935564413,80.0,4,105,140,3.9532574381674728,2006
9.319000446853133,nominal4,nominal20,nominal24,1859,92.42828705904161,80.0,4,105,140,4.2425757469358505,1980
9.359593559164104,nominal4,nominal20,nominal24,1856,92.34658733535314,80.0,4,105,140,3.854398054402683,1992
8.678737262481341,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,4.4786237681676,2000
9.07,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,4.0,2000
8.930896128543557,nominal4,nominal20,nominal24,1856,92.33499504495722,80.0,4,105,140,3.9245042323971178,1990
9.583385889018173,nominal4,nominal20,nominal24,1688,84.09541835831607,80.0,4,105,140,1.0148825345587367,2993
9.29,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,3000
9.347511121373298,nominal4,nominal20,nominal22,1689,84.13609511424617,80.0,4,105,140,0.8032216446217552,2991
9.32932992605068,nominal4,nominal20,nominal24,1689,84.0733919781845,80.0,4,105,140,1.0568465878997881,2999
9.29,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,3000
9.15182249030144,nominal4,nominal20,nominal23,1690,83.97871983544111,80.0,4,105,140,0.9105809083847193,3000
9.528211757501843,nominal4,nominal20,nominal24,1688,84.11670672449516,80.0,4,105,140,1.0316448340310185,2997
9.29,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,3000
8.924438081705627,nominal4,nominal20,nominal24,1690,84.05938530507878,80.0,4,105,140,0.9884910163842437,3005
9.519699303684664,nominal4,nominal20,nominal22,1687,83.9766760149546,80.0,4,105,140,0.8106287583164717,2995
9.53,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,2500
9.413237049583328,nominal4,nominal20,nominal24,1686,83.95567918454961,80.0,4,105,140,2.983797228957804,2495
9.413802714830217,nominal4,nominal20,nominal23,1689,83.9137963276374,80.0,4,105,140,3.005901531111851,2503
9.413146228964834,nominal4,nominal20,nominal23,1689,84.03320335000757,80.0,4,105,140,2.8577090773450777,2510
9.402258753545361,nominal4,nominal20,nominal23,1692,83.95336340175413,80.0,4,105,140,2.886987624531254,2515
10.294649780654447,nominal4,nominal20,nominal24,1857,92.41731316817933,80.0,4,105,140,3.0285384861824576,2511
10.01,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.0,2500
9.85723988860063,nominal4,nominal20,nominal22,1857,92.535312818594,80.0,4,105,140,3.083946315192863,2483
9.683767308341073,nominal4,nominal20,nominal24,1858,92.51346402794891,80.0,4,105,140,3.1412611257680596,2498
9.873401746738589,nominal4,nominal20,nominal22,1855,92.33181929598406,80.0,4,105,140,2.903692591764631,2494
10.410687120783852,nominal4,nominal20,nominal24,1690,83.93032390852264,80.0,4,105,140,4.947534731681259,1994
10.300899125203939,nominal4,nominal20,nominal24,1689,83.90898781383947,80.0,4,105,140,4.951773044694436,2015
10.170878228536575,nominal4,nominal20,nominal24,1687,84.04306439980802,80.0,4,105,140,5.051020482484359,2004
9.65274893419013,nominal4,nominal20,nominal24,1686,83.84515564667652,80.0,4,105,140,4.925834877830768,1989
10.208784464608245,nominal4,nominal20,nominal22,1692,84.01217520085106,80.0,4,105,140,4.907506509469982,1980
10.785745869458216,nominal4,nominal20,nominal24,1690,84.0975117159229,80.0,4,105,140,2.1407733560579127,2993
10.691692823101608,nominal4,nominal20,nominal24,1687,84.18357328842819,80.0,4,105,140,2.122324574859392,2996
10.498638529548424,nominal4,nominal20,nominal23,1688,83.86102266583622,80.0,4,105,140,2.0871471114025284,2999
11.068948775708174,nominal4,nominal20,nominal24,1690,84.03720897419126,80.0,4,105,140,2.0583124849285874,2994
10.878011421849015,nominal4,nominal20,nominal24,1688,84.12491183297765,80.0,4,105,140,1.9805495135942477,2998
11.188961472865671,nominal4,nominal20,nominal22,1691,83.90878729937818,80.0,4,105,140,1.961613754693781,3001
10.94,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,3000
11.327415713308607,nominal4,nominal20,nominal24,1690,84.05661872882851,80.0,4,105,140,2.03906260368827,3028
11.10578371682974,nominal4,nominal20,nominal24,1690,84.01479969212896,80.0,4,105,140,2.1583879302536078,2998
10.824735896325693,nominal4,nominal20,nominal22,1691,84.07230504159294,80.0,4,105,140,2.1199725137317853,2972
11.207671814357006,nominal4,nominal20,nominal24,1692,83.86270444171814,80.0,4,105,140,4.152073508068809,2500
11.05,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,2500
10.878583276610941,nominal4,nominal20,nominal23,1686,84.12509015729985,80.0,4,105,140,4.028644677968011,2503
11.249714776341154,nominal4,nominal20,nominal23,1689,84.15683129499644,80.0,4,105,140,3.7110729078950104,2479
11.05,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,2500
10.932282804550944,nominal4,nominal20,nominal24,1687,84.14451671317424,80.0,4,105,140,-0.01400335870021932,3510
11.16,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,0.0,3500
11.302307134853237,nominal4,nominal20,nominal22,1687,83.95385730460735,80.0,4,105,140,-0.03956442586698424,3488
11.472419559101208,nominal4,nominal20,nominal24,1689,83.81522800036117,80.0,4,105,140,-0.03724523053793363,3502
11.06290963733637,nominal4,nominal20,nominal22,1690,84.0274389321348,80.0,4,105,140,0.1849639282486753,3494
11.45201849774432,nominal4,nominal20,nominal24,1689,84.0468641463767,80.0,4,105,140,0.006384797370172953,3510
11.219999999999999,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,3500
11.540905796292446,nominal4,nominal20,nominal24,1691,84.09092356657617,80.0,4,105,140,0.08066935308607281,3502
10.888926379498029,nominal4,nominal20,nominal24,1690,83.89680746578954,80.0,4,105,140,-0.21867421159841466,3515
10.718481273716398,nominal4,nominal20,nominal24,1689,83.94803058443483,80.0,4,105,140,-0.006390634885261268,3487
11.515069136721573,nominal4,nominal20,nominal24,1859,92.41563720466233,80.0,4,105,140,0.04684443834981076,3485
11.527578453557894,nominal4,nominal20,nominal23,1857,92.42231721362768,80.0,4,105,140,-0.0760826067236992,3496
11.443681133074726,nominal4,nominal20,nominal22,1858,92.29454922964486,80.0,4,105,140,-0.19604845972513069,3506
11.710714473631347,nominal4,nominal20,nominal24,1858,92.4275395760266,80.0,4,105,140,0.014429752354914385,3511
11.785501784341875,nominal4,nominal20,nominal24,1855,92.46176266763176,80.0,4,105,140,-0.05981032513038992,3506
11.850970167270013,nominal4,nominal20,nominal24,1857,92.29915170941139,80.0,4,105,140,3.9662909656030014,2526
12.2732952927355,nominal4,nominal20,nominal24,1859,92.30031428400855,80.0,4,105,140,3.9871554513815384,2496
11.58352937246101,nominal4,nominal20,nominal23,1857,92.2612644641515,80.0,4,105,140,3.9604381231263535,2487
11.731688160827954,nominal4,nominal20,nominal24,1859,92.41688028765694,80.0,4,105,140,4.150899899471926,2523
11.888881173415918,nominal4,nominal20,nominal24,1858,92.42188883976829,80.0,4,105,140,4.022976334608782,2504
12.058760986495479,nominal4,nominal20,nominal22,1689,84.04415910168458,80.0,4,105,140,5.885512860258524,1972
11.601787154852735,nominal4,nominal20,nominal24,1686,84.0524373295397,80.0,4,105,140,5.935090711933224,1998
11.450460587252051,nominal4,nominal20,nominal24,1687,83.94080811679653,80.0,4,105,140,5.9113318274629,1991
11.604620221408297,nominal4,nominal20,nominal22,1688,83.94439786851517,80.0,4,105,140,6.002652718975049,1997
11.79,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,2000
11.805,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,2000
11.80753130323533,nominal4,nominal20,nominal24,1688,84.05246499483619,80.0,4,105,140,5.993447734304124,1985
11.82,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,2000
11.82,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,2000
11.717948542233573,nominal4,nominal20,nominal24,1687,83.99243440098206,80.0,4,105,140,5.909933942972864,2004
12.324772313028697,nominal4,nominal20,nominal23,1689,83.84207920245595,80.0,4,105,140,3.062752087459819,2980
12.58027483872653,nominal4,nominal20,nominal24,1691,84.00638178222117,80.0,4,105,140,2.8945054380492286,2994
12.625,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,3000
12.497105020040918,nominal4,nominal20,nominal24,1690,83.90426062119819,80.0,4,105,140,3.079202669473005,3008
12.445590941097564,nominal4,nominal20,nominal24,1690,83.86161809776705,80.0,4,105,140,3.05567912347118,3018
12.548544136715417,nominal4,nominal20,nominal24,1689,84.08653283511417,80.0,4,105,140,2.9215508782083544,3001
12.625,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,3000
12.339652096039678,nominal4,nominal20,nominal22,1687,84.02736739377379,80.0,4,105,140,2.8602597829409255,2972
12.8524818282884,nominal4,nominal20,nominal23,1688,83.98005167368291,80.0,4,105,140,2.912098804354107,3007
12.625,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,3000
12.79,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,2500
12.766122329729825,nominal4,nominal20,nominal24,1690,84.03280701742241,80.0,4,105,140,5.016671196212292,2488
12.835,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,2500
12.658501475717943,nominal4,nominal20,nominal24,1690,83.95405035135501,80.0,4,105,140,5.050180811041029,2496
12.835,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,2500
12.711811634068843,nominal4,nominal20,nominal23,1687,84.01893814185583,80.0,4,105,140,4.9160705071255695,2503
12.875,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,5.0,2500
12.794639960358715,nominal4,nominal20,nominal24,1690,84.06247525584051,80.0,4,105,140,4.962818671856784,2513
12.801482334838207,nominal4,nominal20,nominal23,1690,83.97672975767532,80.0,4,105,140,5.023037648017396,2503
12.875,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,2500
12.74924349006109,nominal4,nominal20,nominal24,1687,84.03605356610841,80.0,4,105,140,1.0484014939699815,3495
12.354391963038868,nominal4,nominal20,nominal24,1689,84.11365765616783,80.0,4,105,140,1.0690063372689178,3491
12.657710487327751,nominal4,nominal20,nominal23,1688,84.01396153554063,80.0,4,105,140,1.0304777654210664,3515
12.579072376816665,nominal4,nominal20,nominal23,1686,84.00812837655062,80.0,4,105,140,0.9592537013299473,3488
12.85,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,1.0,3500
13.515568876863842,nominal4,nominal20,nominal24,1686,83.97885994486415,80.0,4,105,140,5.105070563222512,2496
12.322970034710314,nominal4,nominal20,nominal24,1690,83.99307611116883,80.0,4,105,140,4.75924770151481,2495
12.672939432518168,nominal4,nominal20,nominal23,1689,83.97313876623218,80.0,4,105,140,4.989527071058664,2496
12.929408400328906,nominal4,nominal20,nominal22,1688,83.89410731539826,80.0,4,105,140,4.879622221770505,2510
12.92,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,2500
13.994556835759514,nominal4,nominal20,nominal23,1856,92.4219271290658,80.0,4,105,140,3.0023884754014114,3002
13.31728385891138,nominal4,nominal20,nominal24,1854,92.31283047206888,80.0,4,105,140,3.1686983946648724,2983
13.565058835612481,nominal4,nominal20,nominal24,1861,92.38090829240438,80.0,4,105,140,3.0191044588598563,2997
13.383797936450406,nominal4,nominal20,nominal24,1858,92.25703344603608,80.0,4,105,140,3.076126356098966,3002
13.007932689469834,nominal4,nominal20,nominal22,1856,92.45311596432688,80.0,4,105,140,3.0242221655808796,3008
13.39,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,5.0,2500
13.095472803876723,nominal4,nominal20,nominal24,1858,92.39413978126494,80.0,4,105,140,5.057552717789453,2498
13.184106554000364,nominal4,nominal20,nominal24,1856,92.41429435547238,80.0,4,105,140,4.728271211081422,2505
13.321998301347353,nominal4,nominal20,nominal24,1857,92.45953715441242,80.0,4,105,140,4.826975237401287,2489
13.237565882795359,nominal4,nominal20,nominal24,1856,92.32637582949187,80.0,4,105,140,5.026741441360252,2500
13.26427695363596,nominal4,nominal20,nominal24,1858,92.4379597715849,80.0,4,105,140,0.9319083093480761,3493
13.493647044635885,nominal4,nominal20,nominal23,1857,92.39854202490254,80.0,4,105,140,1.0591847994479677,3507
13.741958505074527,nominal4,nominal20,nominal24,1857,92.46091837206004,80.0,4,105,140,1.1032322601722746,3498
13.279970607227083,nominal4,nominal20,nominal24,1857,92.21846731344779,80.0,4,105,140,0.9199524717629696,3513
13.4518859323784,nominal4,nominal20,nominal23,1856,92.46481217784226,80.0,4,105,140,1.2012087262046223,3492
13.894433923680316,nominal4,nominal20,nominal23,1690,84.03528593257921,80.0,4,105,140,6.996016459896417,1982
13.540077224551405,nominal4,nominal20,nominal24,1690,84.08707403066416,80.0,4,105,140,7.1416776672455065,1998
13.49754070303384,nominal4,nominal20,nominal23,1692,84.04082200944805,80.0,4,105,140,7.107216897908329,2017
13.57,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,2000
13.827560030192108,nominal4,nominal20,nominal24,1689,84.08894967563208,80.0,4,105,140,7.035340067744507,2013
13.601001234952133,nominal4,nominal20,nominal22,1858,92.37969885171006,80.0,4,105,140,7.123764683244377,2001
13.490608109711612,nominal4,nominal20,nominal24,1857,92.45606052012441,80.0,4,105,140,6.923971808059058,1982
13.82,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.0,2000
15.24261985759491,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.827104568369134,2000
13.82,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.0,2000
14.289764246307191,nominal4,nominal20,nominal22,1687,84.0073570115865,80.0,4,105,140,4.076970412688877,2979
14.258309250387468,nominal4,nominal20,nominal24,1687,83.94421630890027,80.0,4,105,140,4.090023739910686,3009
14.465,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,3000
14.130334619809663,nominal4,nominal20,nominal22,1688,83.84112535814313,80.0,4,105,140,3.9620614484147803,2984
14.465,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,3000
14.78938281324095,nominal4,nominal20,nominal23,1691,84.04829225451985,80.0,4,105,140,6.001202352933327,2497
14.28053833097622,nominal4,nominal20,nominal24,1690,83.94169721719479,80.0,4,105,140,6.0589416130329194,2495
14.136078421630332,nominal4,nominal20,nominal24,1686,84.02939443788814,80.0,4,105,140,5.958691171553691,2511
14.484597066253995,nominal4,nominal20,nominal24,1690,84.04647443983478,80.0,4,105,140,5.8961902327042965,2498
14.585,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,2500
14.293581990550457,nominal4,nominal20,nominal24,1688,84.00666808008269,80.0,4,105,140,3.9996332493231073,2999
14.52,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,3000
14.110943400534136,nominal4,nominal20,nominal22,1688,84.10142045217074,80.0,4,105,140,4.004816185259419,2990
14.865442229582133,nominal4,nominal20,nominal24,1688,83.97123371705081,80.0,4,105,140,3.8891653481439477,3007
14.465,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,3000
14.465,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,3000
14.465,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,3000
14.52,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,3000
14.146833519060332,nominal4,nominal20,nominal24,1687,84.01132434550891,80.0,4,105,140,3.7710459617238934,3014
14.52,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,3000
14.82946319304039,nominal4,nominal20,nominal24,1687,84.05286922131816,80.0,4,105,140,2.010095721988978,3502
14.58,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,2.0,3500
14.620000000000001,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,2.0,3500
14.56654628708906,nominal4,nominal20,nominal24,1688,83.9791347715877,80.0,4,105,140,1.8488104170832198,3501
14.620000000000001,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,3500
14.29391872841382,nominal4,nominal20,nominal24,1689,84.01784588596577,80.0,4,105,140,1.8881394253794992,3507
14.66,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,3500
14.917960525530358,nominal4,nominal20,nominal24,1689,84.1257898100454,80.0,4,105,140,1.9299593872112346,3497
14.66,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,3500
14.66,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,3500
14.681239657481097,nominal4,nominal20,nominal24,1691,83.89514524568534,80.0,4,105,140,1.9510128189356952,3493
14.40909218672353,nominal4,nominal20,nominal23,1688,84.01103631822484,80.0,4,105,140,2.0612550029529517,3508
14.764403392649225,nominal4,nominal20,nominal24,1689,83.96317594303764,80.0,4,105,140,1.9895085059212354,3492
14.481757913570265,nominal4,nominal20,nominal24,1689,84.06382620276821,80.0,4,105,140,1.865198656361191,3502
14.718680446239674,nominal4,nominal20,nominal23,1690,84.0595673646235,80.0,4,105,140,2.01187011352102,3498
14.432356917749571,nominal4,nominal20,nominal22,1688,83.9938861529407,80.0,4,105,140,5.823940402258832,2483
14.7,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,2500
15.43497097687736,nominal4,nominal20,nominal22,1689,83.87188859926056,80.0,4,105,140,6.079113003033945,2503
15.166861048490892,nominal4,nominal20,nominal24,1691,84.09449226259133,80.0,4,105,140,6.012702112401346,2511
14.585,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,2500
14.595,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,2500
14.71343894192721,nominal4,nominal20,nominal23,1690,83.9344252428128,80.0,4,105,140,5.7657638015476325,2495
14.46524371784337,nominal4,nominal20,nominal23,1689,84.02701209060724,80.0,4,105,140,6.17303296981391,2491
