heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
27.006388089514466,nominal4,nominal20,nominal23,1691,83.95218746904649,80.0,3,105,140,1.0639507918287805,4996
27.42432351444137,nominal4,nominal20,nominal22,1682,83.95065930182498,80.0,3,105,139,0.958179021673885,4994
26.729730632561516,nominal4,nominal20,nominal24,1691,84.12275330550821,80.0,3,105,140,1.0174088876834746,4994
27.156994516158147,nominal4,nominal20,nominal24,1691,84.03026934673181,80.0,3,105,139,0.9074111532575821,4983
27.34386034080516,nominal4,nominal20,nominal24,1686,84.07741584544728,80.0,4,105,140,1.0753356551030884,5013
27.693727471938054,nominal4,nominal20,nominal23,1686,84.11503078656993,80.0,4,105,140,1.0341168809996113,4982
27.6,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,5000
27.78719245206401,nominal4,nominal20,nominal22,1685,83.97549190064481,80.0,4,105,140,1.037814020228507,4974
27.658996382954196,nominal4,nominal20,nominal24,1686,84.05737701454524,80.0,4,105,140,1.101454675896532,4994
27.6,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,5000
27.6,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,5000
28.205,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,3500
27.66725675841721,nominal4,nominal20,nominal24,1688,83.95657365149243,80.0,3,105,139,7.896009632755286,3480
27.88,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,3500
27.436374843580307,nominal4,nominal20,nominal22,1685,84.00738730473363,80.0,4,105,139,7.830193143357924,3501
28.205,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,3500
27.64244991693239,nominal4,nominal20,nominal22,1680,83.87507752138104,80.0,3,105,139,7.9166112539613485,3482
27.823155960600726,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.031143674251785,3000
26.764161867033348,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.00149112506012,3000
27.80715268782165,nominal4,nominal20,nominal22,1857,92.40717430154349,80.0,4,105,139,9.84073665772021,2992
26.487198348434372,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.655812542785466,3000
27.572633279907706,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.192896839838745,3000
27.801727600139305,nominal4,nominal20,nominal24,1853,92.40169328247255,80.0,3,105,139,9.884276905182737,3002
27.739190728757848,nominal4,nominal20,nominal24,1858,92.48139159633645,80.0,4,105,140,3.103610241235957,4510
27.47162257488972,nominal4,nominal20,nominal24,1858,92.44138703795826,80.0,3,105,140,2.8259958450019567,4513
29.519883081089212,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.6029524648284212,4500
27.290377971571864,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.3480283615698987,4500
28.195503576935735,nominal4,nominal20,nominal24,1869,92.40113098332309,80.0,4,105,139,3.0660455094001473,4499
27.59285417153291,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.1522650182545595,4500
28.093957243369502,nominal4,nominal20,nominal22,1270,84.11280290971082,80.0,2,105,130,6.4809232231710965,4994
28.429859145261553,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.682972832706051,5000
28.452100298848798,nominal4,nominal20,nominal22,1263,84.08121334994105,80.0,3,105,129,6.469502775925099,5008
29.073074618133344,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.970122597380956,5000
28.032430641252922,nominal4,nominal20,nominal23,1270,83.96075880999506,80.0,3,105,129,6.4644431775973175,5004
27.987309473510575,nominal4,nominal20,nominal24,1261,84.1132367949559,80.0,2,105,130,6.646117791705695,4990
30.591268221111626,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.996220009139233,4500
28.007589162974597,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.259007762766164,4500
28.034281548270265,nominal4,nominal20,nominal24,1257,83.9906672863544,80.0,3,105,129,8.904692316868589,4515
28.58412363525089,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.129001594408287,4500
29.868674612023987,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.683408922954108,4500
28.183302927316806,nominal4,nominal20,nominal22,1263,83.96178231635908,80.0,2,105,129,9.074697181521936,4506
28.226302590017326,nominal4,nominal20,nominal22,1684,83.85330745000547,80.0,3,105,139,6.011989085893513,4013
28.243422577961244,nominal4,nominal20,nominal24,1688,83.99503176151276,80.0,4,105,139,6.166370464056364,3996
28.545,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,4000
28.55611121921929,nominal4,nominal20,nominal22,1693,84.13271724067107,80.0,4,105,140,5.792194542778816,3991
28.549107283863773,nominal4,nominal20,nominal22,1696,84.12386363905242,80.0,3,105,139,6.016154094486164,3988
28.545,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,4000
28.53654326423517,nominal4,nominal20,nominal24,1690,83.95978879971979,80.0,4,105,139,9.927576812284077,3020
28.43,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,3000
27.775392976272332,nominal4,nominal20,nominal24,1683,83.91928504171024,80.0,4,105,139,10.229633027019597,3000
27.977057308931784,nominal4,nominal20,nominal24,1679,84.07564657591823,80.0,3,105,140,9.934438409573126,3012
28.208406470385675,nominal4,nominal20,nominal22,1692,84.1226710225676,80.0,3,105,139,10.110465265702368,3012
27.65634589328927,nominal4,nominal20,nominal22,1694,84.0305682623813,80.0,3,105,139,9.986402035235505,2982
28.273107587207047,nominal4,nominal20,nominal23,1694,84.14949918811307,80.0,3,105,139,6.031555187597586,4002
28.577640224719215,nominal4,nominal20,nominal23,1690,84.01392333165404,80.0,4,105,140,6.241432510118713,4003
28.605,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,4000
28.551272563655107,nominal4,nominal20,nominal24,1691,84.02107015584639,80.0,4,105,139,5.887386486742718,4021
28.48097326575102,nominal4,nominal20,nominal23,1678,84.11049392687698,80.0,3,105,140,6.0269113800992296,4018
28.605,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,4000
28.205,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,3500
28.205,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,3500
28.745476476162533,nominal4,nominal20,nominal22,1684,84.00651521037447,80.0,3,105,140,7.939315094554628,3523
28.205,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,3500
29.495166790047293,nominal4,nominal20,nominal22,1691,83.93426601568267,80.0,3,105,139,8.083949608166263,3510
28.205,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,3500
28.605,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,4000
28.76,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,4000
28.197094487076015,nominal4,nominal20,nominal23,1685,83.81910671546119,80.0,3,105,139,5.838148322720536,4015
28.76,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,4000
28.605,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,4000
28.605,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,4000
29.158360303043718,nominal4,nominal20,nominal23,1856,92.36545589724406,80.0,4,105,140,7.927666622429927,3493
28.161916320271505,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.567774646069225,3500
28.431479870808015,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.221604961298425,3500
29.376339413254147,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.23146161174514,3500
28.99205738286271,nominal4,nominal20,nominal22,1856,92.45118434292026,80.0,4,105,140,8.095035775069997,3484
28.824595393038866,nominal4,nominal20,nominal23,1856,92.32730658625835,80.0,4,105,140,7.680127244135008,3502
28.594342779598893,nominal4,nominal20,nominal22,1853,92.42593711793359,80.0,4,105,140,1.0189129127888383,5005
31.445078394189903,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.9629212477606193,5000
29.998023598566586,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.3976654681890768,5000
29.129546913036997,nominal4,nominal20,nominal23,1858,92.43646881070583,80.0,3,105,139,0.8589973721805093,4995
33.22003298716872,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.591006749408764,5000
28.228730517889563,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.8970799237362819,5000
29.16,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,4500
29.206516187573495,nominal4,nominal20,nominal24,1693,84.13652164979644,80.0,3,105,139,4.079506914426975,4504
29.12,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,4.0,4500
29.12,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,4500
28.639399163242825,nominal4,nominal20,nominal24,1690,83.92981234980704,80.0,3,105,139,4.192914819250989,4497
28.904298313877597,nominal4,nominal20,nominal24,1691,83.96057774293818,80.0,3,105,139,3.868168552915372,4477
28.785133167090823,nominal4,nominal20,nominal22,1690,83.92915580508702,80.0,4,105,139,3.919153688224289,4520
28.787955501357185,nominal4,nominal20,nominal23,1688,84.1035525510297,80.0,3,105,140,3.9588059367161073,4483
29.274569845500405,nominal4,nominal20,nominal22,1692,84.01071168612664,80.0,4,105,140,3.972658811733948,4499
29.03003422714711,nominal4,nominal20,nominal24,1695,84.09090660261256,80.0,4,105,139,4.022433365004225,4473
29.12,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,4500
29.12,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,4500
28.933100851415027,nominal4,nominal20,nominal22,1265,84.02170641635573,80.0,2,105,129,7.131158844997595,4997
30.140098552596065,nominal4,nominal20,nominal24,1267,84.02340116072496,80.0,3,105,130,6.943999867397849,4997
28.521721526023555,nominal4,nominal20,nominal23,1264,84.04652141861484,80.0,3,105,129,6.868922531877317,4977
30.22131260818362,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.462099405206676,5000
28.85949596554763,nominal4,nominal20,nominal24,1257,84.069621247218,80.0,2,105,129,6.857539382770084,5014
29.120648173325975,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.0089484380179154,5000
28.995643551711566,nominal4,nominal20,nominal24,1686,84.08511558365333,80.0,4,105,139,3.96477430367436,4495
29.228296706918172,nominal4,nominal20,nominal22,1685,84.01204248406472,80.0,4,105,139,4.050687822909399,4480
28.902297706603836,nominal4,nominal20,nominal22,1689,84.00096517734673,80.0,4,105,140,3.9505040213239666,4482
29.227539559767827,nominal4,nominal20,nominal24,1690,83.97651575036595,80.0,4,105,140,4.1553448715239965,4510
29.19395373519017,nominal4,nominal20,nominal24,1687,84.05500128368396,80.0,3,105,140,3.9403032253213843,4500
28.971899181187407,nominal4,nominal20,nominal24,1688,84.01421604162145,80.0,4,105,140,3.9857148000717104,4501
30.534404426747567,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.971967703738276,4500
29.21617302788729,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.650086443505474,4500
29.083523910496904,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.887515689857146,4500
30.203477634737734,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.830545997751168,4500
30.035281846209614,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.758667455645135,4500
29.132293719925205,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.773331937435575,4500
28.979497733494775,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.923935571800829,4000
29.959526605461825,nominal4,nominal20,nominal23,1266,83.83501630766607,80.0,2,105,129,12.035686626765298,3993
31.919550609355817,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.982180885178774,4000
30.08923320203482,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.178229108051259,4000
30.07240601858981,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.170716972584737,4000
29.40518807992019,nominal4,nominal20,nominal22,1267,84.00414872799062,80.0,3,105,129,12.09593264494004,3996
29.78060799722821,nominal4,nominal20,nominal24,1691,84.05454006599203,80.0,3,105,139,11.173357162011817,3020
29.895714893020713,nominal4,nominal20,nominal24,1690,83.98018052291731,80.0,4,105,140,10.963830074137201,2989
29.563890095530887,nominal4,nominal20,nominal24,1686,83.97673869965577,80.0,4,105,140,11.197505189857289,3001
29.643659718113707,nominal4,nominal20,nominal24,1692,83.95353819484933,80.0,3,105,140,11.115736255471386,2985
30.5,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,3000
29.127145112562594,nominal4,nominal20,nominal22,1690,84.06793722168412,80.0,3,105,140,10.98177147018971,3018
30.302181888046473,nominal4,nominal20,nominal24,1691,83.99618096139814,80.0,4,105,140,8.91296348052367,3509
29.78906723768971,nominal4,nominal20,nominal24,1686,84.14579073067901,80.0,3,105,139,9.027968755850992,3491
30.630000000000003,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,3500
30.03088661608073,nominal4,nominal20,nominal23,1686,83.94999986089057,80.0,3,105,139,8.768035414485745,3491
30.630000000000003,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,3500
30.172118489570693,nominal4,nominal20,nominal24,1690,83.96070777918071,80.0,3,105,140,9.213173801472344,3515
30.025,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,5000
29.65705147395035,nominal4,nominal20,nominal24,1686,84.11194005810408,80.0,3,105,139,1.899358951697141,5024
30.025,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,5000
30.452775626879152,nominal4,nominal20,nominal23,1687,83.97735825561206,80.0,3,105,140,2.041115242413444,4979
30.212189395998116,nominal4,nominal20,nominal22,1694,84.10058028726526,80.0,3,105,140,2.006749472887527,5011
30.096072386854406,nominal4,nominal20,nominal22,1690,84.0391544142925,80.0,3,105,139,1.8746763248199045,5001
30.04,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,5000
30.14019809736949,nominal4,nominal20,nominal22,1683,83.84653258132549,80.0,4,105,140,2.0643699208455843,5005
30.635992255482186,nominal4,nominal20,nominal24,1684,83.91486304977089,80.0,3,105,140,1.9970427530871688,5010
29.582597795925548,nominal4,nominal20,nominal22,1691,83.97410422176685,80.0,4,105,139,1.8726109639526394,5013
30.37841650057659,nominal4,nominal20,nominal22,1684,84.00842719778592,80.0,4,105,139,1.9819497840384648,4995
30.302875938078657,nominal4,nominal20,nominal24,1692,84.04086594364954,80.0,4,105,140,1.7906353387065925,4974
30.296451186850586,nominal4,nominal20,nominal24,1267,83.98676095313824,80.0,3,105,129,7.414851452660397,4999
30.717685925929207,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.67129660753328,5000
29.861650557220823,nominal4,nominal20,nominal22,1264,84.0392704471814,80.0,3,105,130,7.386197243081555,4984
30.779613338759834,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.697316528890686,5000
30.33083200518552,nominal4,nominal20,nominal24,1269,84.00422998253985,80.0,3,105,129,7.51491388783536,5004
30.28458068520635,nominal4,nominal20,nominal24,1270,84.08906773719318,80.0,3,105,130,7.490390963025224,4984
30.35505185745681,nominal4,nominal20,nominal23,1859,92.36621254859647,80.0,3,105,140,4.010662178239172,4494
30.319043354530358,nominal4,nominal20,nominal24,1863,92.43612803801628,80.0,4,105,139,4.052563388155311,4496
31.011773337116786,nominal4,nominal20,nominal24,1854,92.47136872294067,80.0,4,105,140,3.9296863656227425,4512
30.33088317422464,nominal4,nominal20,nominal22,1860,92.5301728043777,80.0,4,105,140,3.981467541735091,4512
33.472301653883115,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,5.038528421502107,4500
35.0889933238738,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,5.619028123475873,4500
30.008492205736758,nominal4,nominal20,nominal22,1265,83.98248777568922,80.0,3,105,130,9.88706355204308,4487
30.216439683528613,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.476023777629829,4500
30.64602538627712,nominal4,nominal20,nominal22,1266,83.98789814209304,80.0,2,105,129,10.30324665218103,4507
30.23768186590658,nominal4,nominal20,nominal22,1269,83.92453168805562,80.0,3,105,129,10.117506319875472,4502
30.479363681368064,nominal4,nominal20,nominal22,1260,83.98005503302926,80.0,2,105,130,10.037685996580192,4482
31.126451712248738,nominal4,nominal20,nominal24,1264,84.03903648893359,80.0,2,105,129,9.889444358425477,4482
30.849019846477457,nominal4,nominal20,nominal24,1263,84.06381258114055,80.0,3,105,130,12.55064297873648,4003
30.384995280968173,nominal4,nominal20,nominal24,1264,83.79593320160927,80.0,3,105,129,12.41768177810119,3991
30.539346656710983,nominal4,nominal20,nominal23,1268,84.05757319529792,80.0,2,105,130,12.550587843383052,3990
30.253183229167494,nominal4,nominal20,nominal24,1262,84.13234015807438,80.0,2,105,129,12.407668412721897,4025
31.228692282062134,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.68204012263571,4000
31.47031969464362,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.78709551941027,4000
30.977835740181675,nominal4,nominal20,nominal24,1692,83.89426210002439,80.0,4,105,139,6.871960491593101,4011
30.70846638950501,nominal4,nominal20,nominal23,1683,84.0268692607856,80.0,4,105,139,7.048397855759341,3998
31.252844298222325,nominal4,nominal20,nominal22,1688,83.93487039546692,80.0,4,105,139,6.90013893230369,3999
31.185073408538564,nominal4,nominal20,nominal23,1694,83.92316189831561,80.0,4,105,139,6.888049658094941,4014
30.677843592063226,nominal4,nominal20,nominal24,1688,84.00889909753501,80.0,3,105,139,6.844834209641283,4016
31.255,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,4000
31.695,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,3000
30.870884142714264,nominal4,nominal20,nominal24,1695,84.09424906382174,80.0,3,105,140,11.974533365595848,2998
31.099478028930726,nominal4,nominal20,nominal23,1689,83.95880178191275,80.0,3,105,140,11.9958229782459,2990
31.246677187794113,nominal4,nominal20,nominal23,1691,83.94282495913542,80.0,4,105,140,12.04914326531544,3007
31.695,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,3000
30.464503788149795,nominal4,nominal20,nominal22,1681,83.97259411411588,80.0,4,105,140,11.987272613904693,2988
31.15,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,4000
31.145525969196193,nominal4,nominal20,nominal22,1687,83.89030150792325,80.0,4,105,140,7.067978844662021,4009
30.508148673870988,nominal4,nominal20,nominal24,1693,84.01969989049506,80.0,3,105,139,6.946182516925823,4019
31.424999999999997,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,4000
31.38735777020185,nominal4,nominal20,nominal24,1686,83.92262740778051,80.0,4,105,140,7.011135117221596,3967
30.60219217926665,nominal4,nominal20,nominal24,1691,83.9553093298408,80.0,3,105,139,7.230769663335716,3991
31.352980126900817,nominal4,nominal20,nominal22,1687,83.91875392630936,80.0,4,105,139,11.026554017911337,3015
31.437582101987363,nominal4,nominal20,nominal24,1694,84.04390420979566,80.0,3,105,140,11.181334440604742,3028
31.34125308148288,nominal4,nominal20,nominal24,1693,83.96087887548815,80.0,4,105,139,11.067639475744686,2997
31.25270631112278,nominal4,nominal20,nominal24,1696,83.97283645214009,80.0,3,105,139,11.226770719893747,3016
31.624431864566407,nominal4,nominal20,nominal24,1688,84.07263026352985,80.0,3,105,140,10.96982395279756,3003
31.64284160381904,nominal4,nominal20,nominal22,1696,84.07185235175822,80.0,3,105,140,10.921514621852026,2988
31.10084235106523,nominal4,nominal20,nominal24,1856,92.37817644713608,80.0,4,105,139,8.958283332230634,3502
30.746247362633152,nominal4,nominal20,nominal24,1862,92.43633067347682,80.0,3,105,140,8.91889082598067,3502
31.270688124479882,nominal4,nominal20,nominal22,1854,92.56992962025741,80.0,3,105,140,8.754898597941374,3494
30.564695371983397,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.421763435447586,3500
32.01675092970035,nominal4,nominal20,nominal24,1864,92.57449312079052,80.0,3,105,139,8.825907492321138,3503
35.328051772977574,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.532467466027375,3500
31.214759146092913,nominal4,nominal20,nominal23,1695,83.88877925301759,80.0,4,105,139,8.776423192378818,3489
31.46,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,3500
31.46,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,3500
31.486299018334645,nominal4,nominal20,nominal22,1688,83.96843779968877,80.0,4,105,139,9.048083859426725,3487
31.361975459585913,nominal4,nominal20,nominal24,1690,83.9937493375925,80.0,4,105,139,9.154020470660848,3497
31.46,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,3500
31.286088683481246,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.14032909253869,5000
32.01854386569977,nominal4,nominal20,nominal24,1269,84.08006408580692,80.0,3,105,130,7.90067645246314,4991
31.142510713884622,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.376287536958271,5000
31.345416832081014,nominal4,nominal20,nominal23,1265,84.00887753679224,80.0,2,105,130,8.063010285255475,5004
32.64891820484698,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.463273469696363,5000
31.192674149389156,nominal4,nominal20,nominal24,1270,84.00025363312979,80.0,3,105,129,7.919434491933888,5021
31.6805978429073,nominal4,nominal20,nominal22,1856,92.55597225215062,80.0,4,105,140,1.9736003140157925,5024
32.017490601079906,nominal4,nominal20,nominal22,1857,92.34261415972551,80.0,3,105,140,1.9144027124198972,4979
30.82953332652011,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.6237270414164864,5000
32.93644484376442,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.504131712550371,5000
33.963707026726844,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.874984486190955,5000
31.348848522704714,nominal4,nominal20,nominal24,1856,92.30323612053753,80.0,4,105,139,2.0140448011780405,5021
32.1105649508517,nominal4,nominal20,nominal23,1682,84.10006768495448,80.0,3,105,139,6.7808659942228875,3980
31.424999999999997,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,4000
31.7,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,4000
31.014769622055372,nominal4,nominal20,nominal22,1691,84.0037918782254,80.0,3,105,140,7.254358944639357,3973
31.7,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,4000
31.7,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,4000
31.57542704494881,nominal4,nominal20,nominal22,1262,84.02681729410709,80.0,3,105,130,10.590587664688789,4542
31.7486136624646,nominal4,nominal20,nominal23,1263,83.93649244437027,80.0,3,105,129,10.613514025366856,4535
31.747096316938094,nominal4,nominal20,nominal23,1266,83.99158898522145,80.0,2,105,129,10.575149807481665,4490
31.466268056541455,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.798350594229536,4500
32.20490415834179,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.670042687844997,4500
32.204708998929476,nominal4,nominal20,nominal22,1267,84.01470203939444,80.0,3,105,129,10.542645877468933,4516
31.67367465928171,nominal4,nominal20,nominal22,1693,84.02502771411979,80.0,4,105,140,4.998090465227453,4480
32.19375857906547,nominal4,nominal20,nominal24,1692,84.02262899442961,80.0,4,105,139,4.931268186445173,4509
31.58503778671778,nominal4,nominal20,nominal23,1697,84.02597345916567,80.0,4,105,139,4.9164061835038035,4515
31.546788257226176,nominal4,nominal20,nominal22,1686,84.04354850130716,80.0,3,105,139,4.967674072071854,4483
31.96,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,4500
31.96,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,4500
32.040853775775346,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.034850765420407,4000
32.85034984962465,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.383771486907177,4000
32.23849701226583,nominal4,nominal20,nominal22,1262,83.99801975603881,80.0,3,105,129,13.020183608597625,3997
31.592943459810567,nominal4,nominal20,nominal22,1276,83.99618156306265,80.0,2,105,129,13.059147175606443,3981
31.602188596759106,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.411867161283062,4000
31.604797583599687,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.40401082962682,4000
32.03161831397152,nominal4,nominal20,nominal22,1695,83.97309272782587,80.0,4,105,139,5.040468420306724,4514
32.15623269169737,nominal4,nominal20,nominal24,1691,83.97317857739637,80.0,3,105,140,5.209969731908561,4496
31.982488956465826,nominal4,nominal20,nominal23,1692,84.04156983202151,80.0,3,105,139,4.940361676611778,4503
32.6106732972962,nominal4,nominal20,nominal24,1686,84.02230246815037,80.0,4,105,140,5.102282046191877,4504
32.01652959489528,nominal4,nominal20,nominal24,1682,84.04404717586387,80.0,3,105,140,5.164091915088321,4504
32.01243008156966,nominal4,nominal20,nominal24,1684,84.06124117023336,80.0,4,105,140,5.01967312592033,4511
31.812407464771795,nominal4,nominal20,nominal24,1692,84.00752324988999,80.0,3,105,139,12.2884860228396,2989
31.864400551946453,nominal4,nominal20,nominal23,1693,84.01452053799117,80.0,3,105,140,12.13602533388779,2997
31.95402557826899,nominal4,nominal20,nominal23,1689,83.90287575811234,80.0,4,105,139,12.178556010558184,3010
32.27,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,3000
32.73339612005522,nominal4,nominal20,nominal23,1688,84.14417281171689,80.0,3,105,139,11.932529550721682,3017
32.27,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,3000
32.36316066681218,nominal4,nominal20,nominal23,1689,83.9373278340285,80.0,3,105,139,10.214606590373409,3517
32.06368573949422,nominal4,nominal20,nominal22,1686,83.9049686333156,80.0,3,105,139,9.967483483399672,3478
32.30171545747949,nominal4,nominal20,nominal22,1693,84.07881690430999,80.0,3,105,139,9.811714602144157,3494
32.730000000000004,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,10.0,3500
32.730000000000004,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,3500
32.361430731988875,nominal4,nominal20,nominal24,1691,83.96972786147481,80.0,3,105,139,10.049107537673947,3476
32.52777027772015,nominal4,nominal20,nominal24,1682,84.05770030224905,80.0,3,105,139,2.9936851102942525,4995
32.289859056066256,nominal4,nominal20,nominal22,1679,84.08710182609421,80.0,3,105,140,2.993116592056466,4986
32.68,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,5000
33.07172455007462,nominal4,nominal20,nominal24,1685,84.04743145134053,80.0,4,105,139,2.914403448750517,4996
33.05081175473603,nominal4,nominal20,nominal24,1690,84.0212546706886,80.0,4,105,139,3.1457954063051816,5007
32.648851896546454,nominal4,nominal20,nominal24,1686,83.98181207643579,80.0,4,105,140,2.949864442784223,4993
32.95410102747374,nominal4,nominal20,nominal24,1689,83.9809586295437,80.0,4,105,139,2.8972604078414532,4990
32.49753567776126,nominal4,nominal20,nominal22,1685,83.96489132388582,80.0,3,105,140,3.116879495908493,4985
32.96097964952467,nominal4,nominal20,nominal24,1694,83.97324989624897,80.0,3,105,139,3.0256729161554063,4998
32.68,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,5000
