heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
28.59,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.5,4000
28.33637944149398,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.401581194716417,4000
28.741991015706,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.48556508772259,4000
29.539071409543222,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.837606142203652,4000
29.768863447179168,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.924989295939902,4000
29.67037696655186,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.001864692168407,4000
30.000179370260245,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.111591718513044,4000
29.597459299056204,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.923093276302541,4000
30.81,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.5,4000
30.905055344245994,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.54369351044882,4000
31.061462577346038,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.291230035860261,4000
30.394064781935445,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.627006342642945,4000
30.740744314065843,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.395141320891993,4000
31.989171829621974,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.100264269959819,4000
32.133150014227,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.023173683341843,4000
31.913614488657505,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.858037851494066,4000
32.1328228983215,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.81601015243637,4000
32.078648951965896,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.123546407039687,4000
33.33207920835676,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.573006279840286,4000
32.88991968591676,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.546198294067164,4000
33.05853596693274,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.41426804072732,4000
33.21778346579505,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.449486882001903,4000
33.45810379726949,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.444815421759866,4000
34.53837433105773,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.971511986920131,4000
34.50649179849607,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.049156706639492,4000
34.41484998854854,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.058555599235627,4000
34.33595608311957,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.031597475098705,4000
34.3091821332532,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.924687272495568,4000
36.77752752079054,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.907786529983145,4000
37.11352322767706,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.999778181687399,4000
36.838107670420385,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.846271219624732,4000
36.67726550789835,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.83774163526443,4000
36.71550610379208,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.046723262771772,4000
38.781615161465616,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.871061545118593,4000
38.8461433783086,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.872371232270256,4000
39.25,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.0,4000
39.25,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.0,4000
39.404044123487886,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.07346104199501,4000
41.61114981350386,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.735326750487307,4000
41.74975108929875,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.027836515859935,4000
41.82374521023208,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.978121503024408,4000
42.093316702447375,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.093135846722674,4000
41.942311941710564,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.99678074010162,4000
44.20980006457054,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.88798509872035,4000
43.322672011440005,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.574772172438202,4000
43.17,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,4000
42.93607120621454,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.3130353676001,4000
44.21491798247133,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.889894769578856,4000
44.11769654429762,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.353176393223237,4000
44.73901058298892,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.97029708607324,4000
44.51,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.0,4000
44.413212920877655,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.042212533771114,4000
44.382205738433555,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.08680831232819,4000
16.932873809680558,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.12723120114819803,5000
16.37320521345743,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.13366479370805728,5000
16.66542540426159,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.05111359707936691,5000
17.169895940677147,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.44523120365402197,5000
16.092451933166007,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,-0.11736480020601336,5000
17.187936136798474,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.5626551376058813,5000
16.866683681215957,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.6280493000556522,5000
17.48387447996957,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.42557017655496593,5000
16.64993685745391,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.5208582770244105,5000
17.24,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.5,5000
18.07737179279842,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.9915251305412799,5000
18.21092538604726,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.003820364040332,5000
17.69926463728372,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.9733851047492414,5000
18.174675831534035,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.9902296404392162,5000
17.9088822737904,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.0517255137470682,5000
19.164683201883154,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.5346578408611975,5000
18.321734376611566,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.6044780969824994,5000
18.562060524388755,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.6679209080122936,5000
19.13563432586538,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.5480789164192135,5000
19.048428053890802,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.608023157567329,5000
19.43,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.0,5000
19.72732713205452,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.0166456804169823,5000
19.57070051525642,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.032960939771821,5000
19.28238425485586,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.0530713285725772,5000
19.43,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.0,5000
20.21328911353173,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.4871652860114697,5000
20.57521240565077,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.547086206340578,5000
20.054660980784554,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.6242848754799852,5000
20.573546740584863,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.563271070276907,5000
20.184970886089722,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.625640767246123,5000
21.58370344598956,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.5598105974292973,5000
22.201730028571316,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.4730106485039967,5000
21.821074446568172,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.424019907433654,5000
21.89394811768215,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.4761887119632395,5000
22.335053180484227,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.501449830542511,5000
22.88094621206437,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.966316121218322,5000
23.257991206786496,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.0756180493509016,5000
22.931260255307492,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.166094378844933,5000
23.04463596642223,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.072365954985621,5000
22.64439302718099,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.9931778177727018,5000
23.93841094289612,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.497859800751583,5000
23.84,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.5,5000
24.271622766458492,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.518765706560929,5000
23.988170386627495,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.681334327582469,5000
23.253551167692546,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.6515508450088845,5000
25.038941860902856,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.072130062578403,5000
24.8205095647806,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.067950363174076,5000
25.216918975013638,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.983402348551999,5000
25.168165607992346,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.1866354743622916,5000
25.017558314626907,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.920337611197387,5000
27.092750555917185,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.8782222560909085,5000
26.79608482429182,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.214457954024454,5000
26.841304160005354,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.9010302848745795,5000
26.906624590320796,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.8406811199173365,5000
26.826072117104513,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.137791298858465,5000
27.897968355366338,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.488574837402157,5000
27.931117171642384,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.4086227302610705,5000
27.755686707500935,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.642391902539202,5000
28.21240377504239,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.717165178652551,5000
27.955419051378986,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.474930993411889,5000
28.808612892587448,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.068273339343969,5000
29.16279728789799,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.063777454435226,5000
28.91833058518691,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.871179073955427,5000
28.7856472932625,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.04792777878701,5000
29.014927855131308,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.020713658037965,5000
30.441369882061135,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.720233257262391,5000
30.63959192162162,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.4662051000670004,5000
30.17469884347132,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.575955315599892,5000
30.31173459423868,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.543040216446255,5000
30.31,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.5,5000
32.006168808719366,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.973535021999912,5000
31.665366470329083,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.889369587365675,5000
31.5,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.0,5000
31.648753870490854,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.12273864168104,5000
31.637556480391016,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.988776870281026,5000
32.646692437646166,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.614969750580771,5000
32.608030921695814,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.464495999922269,5000
32.74504394744361,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.510928328890026,5000
32.608975432063,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.627528817131573,5000
32.8056359231381,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.75026736653794,5000
33.92544651822587,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.00941938480237,5000
33.73954180371401,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.989463870810615,5000
34.32240763142817,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.984760958489488,5000
34.522645446609616,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.93005171033309,5000
33.70664091565327,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.182779552982252,5000
35.29,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,5000
35.29,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,5000
35.47004301060356,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.456639794075123,5000
35.29,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,5000
35.11295994447037,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.593784082375313,5000
37.00367888183943,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.96329287932242,5000
36.60782020849024,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.943522191533251,5000
36.6020807794401,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.102224185843681,5000
36.95863846257496,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.901205553669326,5000
36.61995741093741,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.282009790938607,5000
37.72440525985225,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.437312814272058,5000
37.97,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.5,5000
37.90219170618913,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.532296843021223,5000
37.81074506037674,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.306949639086161,5000
37.77245912729658,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.586185538287063,5000
39.29357414855015,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.049758973135148,5000
39.24876603583483,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.101846723422852,5000
39.434349104755604,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.905743766467234,5000
39.219129311562405,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.015846611707422,5000
39.65089538875003,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.037231175340255,5000
42.49232645074983,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.00016607718987,5000
42.026271569721565,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.016294347416052,5000
42.26028330949391,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.226892647248906,5000
42.09476952283068,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.123006637519731,5000
42.030771212002,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.887910515770923,5000
45.259796997542544,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.120713383344055,5000
45.19530676456646,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.060924710942537,5000
44.66744678199547,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.06166356340033,5000
45.11794123420215,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.837761391391869,5000
46.11666630991985,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.289247196748338,5000
47.05496551385154,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.536566752171284,5000
46.905926714498094,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.513101371371182,5000
46.72019926214758,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.251607133099316,5000
46.77,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.5,5000
46.329854830123786,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.642349556357138,5000
49.94,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,5000
50.07564257629513,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.422095435311025,5000
49.94,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,5000
49.94,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,5000
50.09491984466375,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.562425089322103,5000
56.9246369388281,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.48023483103474,5000
56.858561324108194,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.562838806090216,5000
56.27298112937691,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.42899037997339,5000
56.62110705088042,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.60005680023932,5000
57.064596004233174,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.469022448654076,5000
58.4404394261678,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.057870926381273,5000
60.17343334420307,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.495346445000862,5000
58.41,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.0,5000
58.38366478771926,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.934893530182688,5000
58.572339966022675,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.977072069492937,5000
60.19,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,5000
60.28488767078735,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.548494142454594,5000
60.32939211694075,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.68542749788219,5000
59.177729450886595,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.167963049297462,5000
60.19,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,5000
25.39,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,5000
24.620326186233736,nominal4,nominal20,nominal24,1689,84.0891484677008,80.0,4,105,140,-0.09169742415814372,5000
25.37,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,5000
25.603147397483127,nominal4,nominal20,nominal24,1690,84.04956189429565,80.0,4,105,140,-0.1173833366203475,5000
25.464704148041037,nominal4,nominal20,nominal24,1687,84.01937752530587,80.0,4,105,140,-0.01460009455862435,5000
25.52911965897093,nominal4,nominal20,nominal22,1690,84.06724207906451,80.0,4,105,140,-0.07077752321172849,5000
25.41,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,5000
25.417598452718618,nominal4,nominal20,nominal24,1692,83.94908862753964,80.0,4,105,140,-0.22202122041415703,5000
25.44713739134413,nominal4,nominal20,nominal23,1687,84.03416651510058,80.0,4,105,140,0.020197334683724498,5000
25.54159010036448,nominal4,nominal20,nominal24,1690,84.03150076506653,80.0,4,105,140,0.05719575635019494,5000
27.081627656853954,nominal4,nominal20,nominal22,1856,92.37889334281626,80.0,4,105,140,-0.10785988048690402,5000
27.161742233868456,nominal4,nominal20,nominal23,1858,92.43818914511145,80.0,4,105,140,0.05297855780910646,5000
26.3054672018142,nominal4,nominal20,nominal24,1857,92.35978407328098,80.0,4,105,140,-0.026674644312593473,5000
26.64,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,0.0,5000
26.628996249546454,nominal4,nominal20,nominal24,1857,92.30408383801242,80.0,4,105,140,-0.026768114849964837,5000
27.59,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,5000
27.57178902774659,nominal4,nominal20,nominal23,1687,83.98760220888836,80.0,4,105,140,0.961364430677486,5000
27.59,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,5000
27.310091269111627,nominal4,nominal20,nominal24,1690,84.00673348090761,80.0,4,105,140,1.0167282223153835,5000
27.58,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,1.0,5000
27.6,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,5000
27.6,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,5000
27.377351539747952,nominal4,nominal20,nominal23,1688,83.9801647110687,80.0,4,105,140,1.063828843505179,5000
27.6,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,5000
27.717728445307692,nominal4,nominal20,nominal22,1685,83.92941126571182,80.0,4,105,140,0.9309952271995889,5000
27.235650798896565,nominal4,nominal20,nominal24,1691,83.94040276803442,80.0,4,105,140,0.9319941310196541,5000
27.25518841670188,nominal4,nominal20,nominal24,1689,83.86600308875437,80.0,4,105,140,1.0061233119224062,5000
28.325847603013504,nominal4,nominal20,nominal23,1688,84.03127247489581,80.0,4,105,140,0.9180407987743565,5000
27.6,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,5000
27.6,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,5000
30.043576241438473,nominal4,nominal20,nominal24,1855,92.41062088994477,80.0,4,105,140,0.9760850762816929,5000
28.701361666384674,nominal4,nominal20,nominal24,1857,92.4251505518502,80.0,4,105,140,1.117070807856953,5000
30.491213396625547,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.5903177330568536,5000
28.28629452933715,nominal4,nominal20,nominal23,1858,92.36081193643037,80.0,4,105,140,1.0404151067629273,5000
28.661123914095953,nominal4,nominal20,nominal22,1858,92.40491127892453,80.0,4,105,140,0.925454698005653,5000
31.05390343047341,nominal4,nominal20,nominal24,1687,84.03711951239579,80.0,4,105,140,1.8795287222454389,5000
30.163132881386563,nominal4,nominal20,nominal24,1687,83.94067542227802,80.0,4,105,140,1.9831949586723971,5000
30.60150934052228,nominal4,nominal20,nominal24,1687,83.95655745888098,80.0,4,105,140,1.9859739321551493,5000
30.238149664794488,nominal4,nominal20,nominal23,1687,84.11861746209841,80.0,4,105,140,2.1619797563307404,5000
30.01,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,2.0,5000
30.2814795582665,nominal4,nominal20,nominal24,1688,84.0171965573713,80.0,4,105,140,1.927010848748046,5000
30.07581435427294,nominal4,nominal20,nominal24,1686,83.94545445195762,80.0,4,105,140,1.8196627673645644,5000
30.2427044753922,nominal4,nominal20,nominal24,1690,83.98181680561473,80.0,4,105,140,2.2065048861789998,5000
29.612766966411545,nominal4,nominal20,nominal23,1686,84.16304191618234,80.0,4,105,140,2.1642081235031387,5000
30.04,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,5000
31.675859595963598,nominal4,nominal20,nominal24,1859,92.28697369888049,80.0,4,105,140,1.9392413441516019,5000
31.66274996844879,nominal4,nominal20,nominal24,1857,92.4688857280624,80.0,4,105,140,1.908723903476824,5000
31.54,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.0,5000
31.48396460116164,nominal4,nominal20,nominal22,1857,92.37011391119476,80.0,4,105,140,1.895798180578296,5000
31.616504885153965,nominal4,nominal20,nominal24,1857,92.38069742798132,80.0,4,105,140,2.0462163944207625,5000
32.68,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,5000
32.43814693077592,nominal4,nominal20,nominal24,1687,84.18987001876005,80.0,4,105,140,2.88549992755483,5000
32.68,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,5000
32.68,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,5000
32.68,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,5000
33.134825263763744,nominal4,nominal20,nominal23,1689,83.85277700110491,80.0,4,105,140,2.846171740019038,5000
32.679071485940135,nominal4,nominal20,nominal24,1689,84.06448597999064,80.0,4,105,140,3.0679242899715478,5000
32.68,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,5000
33.29550772331527,nominal4,nominal20,nominal23,1690,84.07142128027515,80.0,4,105,140,2.8009368367373146,5000
32.021064641044894,nominal4,nominal20,nominal23,1687,83.99766716504531,80.0,4,105,140,3.030905956056819,5000
32.61360769581112,nominal4,nominal20,nominal24,1689,83.92259741606087,80.0,4,105,140,3.032322975225814,5000
32.705,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,5000
32.87108069131543,nominal4,nominal20,nominal22,1688,84.0458453409214,80.0,4,105,140,3.0887341319512247,5000
32.705,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,5000
33.01422972789364,nominal4,nominal20,nominal23,1690,83.97094483841052,80.0,4,105,140,3.141689709092041,5000
35.620000000000005,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,4.0,5000
35.53,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,4.0,5000
36.00136532749478,nominal4,nominal20,nominal24,1689,83.915184362647,80.0,4,105,140,3.9760091106444784,5000
35.53,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,4.0,5000
35.474056158621835,nominal4,nominal20,nominal23,1689,84.01500265027113,80.0,4,105,140,4.026126425063845,5000
35.786499817936566,nominal4,nominal20,nominal24,1689,83.90895071477514,80.0,4,105,140,3.899262125752752,5000
35.53,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,5000
35.620000000000005,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,5000
35.53,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,5000
35.29457828430284,nominal4,nominal20,nominal23,1690,84.00474926226762,80.0,4,105,140,3.9617250822365984,5000
35.620000000000005,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,5000
36.14246906630824,nominal4,nominal20,nominal22,1688,84.01274091644218,80.0,4,105,140,4.066612055708996,5000
35.26183266076984,nominal4,nominal20,nominal23,1686,84.00430087480325,80.0,4,105,140,4.236468796828377,5000
35.71,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,5000
35.71,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,5000
37.31,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,4.0,5000
37.2381455264371,nominal4,nominal20,nominal24,1856,92.41147655326152,80.0,4,105,140,4.060001720500337,5000
36.80154729318271,nominal4,nominal20,nominal23,1858,92.43539768828735,80.0,4,105,140,3.9575735194830948,5000
