heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
35.05,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,6.5,3500
-5.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,100
62.5,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,3000
51.82,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.0,4200
13.49,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.5,1500
3.63,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,0.5,1500
34.74,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,2.0,4000
8.2,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,4.0,1000
36.36,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.0,100
10.29,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,3.0,1500
7.54,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,2.5,1000
39.6,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,6.0,4000
10.81,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.0,2000
25.02,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.0,100
2.4,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.0,100
5.42,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.0,1000
30.5,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.0,2500
13.64,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,2.5,2500
48.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,1000
9.75,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,10.0,2500
34.77,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,2500
22.52,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.5,1500
78.67,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,7.5,4000
23.89,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.0,1000
35.71,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.5,1500
39.39,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.0,2500
44.54,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,1500
96.9,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.0,5000
98.71,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,4500
109.86,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,4500
10.16,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.0,3000
7.2,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.0,1500
29.49,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.0,4200
41.45,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,12.0,1500
57.62,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,2000
77.59,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.0,4000
39.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,100
31.93,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,1500
55.06,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.0,4000
30.07,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.5,2500
73.11,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.0,3500
9.82,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.0,2500
113.74,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.0,3500
8.72,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,2.0,4500
25.99,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,4500
25.01,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.5,2000
20.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.5,100
64.25,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.0,2500
33.52,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,2.5,4000
158.59,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.5,5000
48.94,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.0,1000
25.42,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.0,100
66.52,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.5,4000
43.72,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,1500
15.28,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.0,3500
37.0,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,11.5,2500
11.75,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,3.0,2000
19.12,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,2000
19.49,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,3.5,3000
18.1,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,1.0,3500
-11.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,0.5,100
23.12,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,1.5,3500
52.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,8.5,4000
0.44,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,0.0,1000
128.28,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,12.0,5000
122.05,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,5000
40.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,2500
110.87,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.0,4200
92.72,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.5,4500
1.99,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.5,100
21.02,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,0.0,3500
103.95,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,5000
104.83,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.5,4000
13.38,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.5,1500
73.19,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,2000
13.59,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.5,1000
39.34,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.5,3500
87.82,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.5,3500
25.91,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,3.5,3000
34.33,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,1.5,4500
38.1,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.0,2500
5.89,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.5,2000
8.62,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,4.5,1000
0.72,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,100
68.14,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.0,5000
3.13,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,1000
17.29,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,1.0,3000
13.42,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,4.5,2000
97.85,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.5,4000
76.56,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.0,2500
49.78,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,13.0,3000
14.59,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,3.5,2500
18.3,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.5,1000
13.07,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.0,1500
23.82,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.0,1500
7.79,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,1.5,1500
32.9,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,100
80.65,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.0,4000
82.69,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.5,4500
9.59,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,1.5,2500
143.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,4000
40.01,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,1000
17.78,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.0,1500
10.24,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,1.0,2500
105.56,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.0,4500
6.22,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,1.0,2000
54.82,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.5,3500
1.23,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,1.0,100
28.2,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.0,2500
40.4,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,3000
54.17,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.5,4500
4.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,1.5,1500
53.9,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,4.0,5000
23.15,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.0,3500
28.42,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.5,1000
41.55,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,3.0,4000
17.1,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.0,3500
89.34,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,3500
22.42,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.5,3000
58.96,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.5,4500
45.4,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,18.0,5000
20.02,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.0,2000
67.32,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,2500
35.67,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,1.5,4500
46.09,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,1.5,3500
27.78,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.5,2500
95.91,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.5,3500
55.32,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,100
33.28,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,4500
110.82,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,3500
53.63,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,100
8.58,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.0,1500
27.88,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,2.5,3000
20.67,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.0,100
37.21,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,0.0,4500
92.25,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,4500
44.23,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,2000
20.84,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.0,3000
12.74,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,3.0,2500
9.72,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,1500
102.08,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.5,4500
20.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,2000
24.48,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,8.5,100
34.91,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.5,100
89.57,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,19.5,2000
35.41,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.0,3000
65.43,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.0,4000
56.27,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.5,1500
8.8,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,2.0,2000
52.91,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,1500
103.15,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.5,3500
21.78,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.5,1500
20.91,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.0,1500
62.59,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,2000
28.99,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,4.5,3500
17.64,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,7.0,1500
1.48,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,0.5,1000
18.85,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.0,3000
45.83,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,3500
17.21,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.0,1000
50.29,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,5.5,3000
95.38,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,4500
57.42,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.5,4000
39.14,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,2000
32.95,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,1500
67.84,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,8.0,5000
65.64,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.0,4500
32.49,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,2000
20.04,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.5,2000
128.95,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,3500
110.09,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.5,4500
34.58,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,3.5,4500
18.83,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.0,1500
15.43,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.5,1500
36.45,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,8.5,2000
68.36,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.0,2000
92.27,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.0,4000
29.2,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,100
43.24,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.5,3000
31.37,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,2.0,2500
193.83,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,4000
8.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,1500
79.76,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,4000
29.02,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,1.5,4000
86.48,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,4000
31.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.0,2500
26.97,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.0,5000
25.78,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.5,1000
25.82,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,0.5,4500
10.98,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,2.5,1500
46.53,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.5,2500
11.12,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,2.5,1000
49.68,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,3000
38.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,1000
1.38,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,1000
54.52,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.0,5000
65.29,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.0,3500
8.25,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,4.5,1000
30.75,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.5,2000
22.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,8.0,2000
24.11,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,1000
22.48,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.5,4200
12.13,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,2500
11.4,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,4.0,4500
47.54,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,2.0,3500
23.91,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.0,3000
123.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.5,5000
10.62,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.0,100
50.23,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.5,4000
43.56,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,2000
46.65,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,1500
23.13,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,2.0,4000
29.78,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.5,1500
23.19,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,7.5,2000
15.01,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,1500
42.69,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.5,1500
9.4,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.0,1000
56.67,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,100
72.45,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.5,4000
34.14,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.5,1500
76.03,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,4000
5.95,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,1500
31.96,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.5,4500
14.14,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.0,1500
3.22,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.5,2500
21.45,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,1.0,3000
13.68,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,3.0,2000
13.31,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,11.0,3000
61.95,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.0,5000
30.01,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,0.5,5000
47.06,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,5.0,4000
20.05,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.0,1500
51.22,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.5,4000
70.69,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.0,3500
83.54,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,3000
10.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.0,1500
53.63,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,6.5,4500
69.71,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,5.0,4000
106.18,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.0,5000
7.71,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,3000
7.891232327218675,nominal4,nominal20,nominal24,1691,84.09622740801923,80.0,3,105,140,-0.22223124981671738,3003
7.364824661168135,nominal4,nominal20,nominal24,1684,83.93657248662186,80.0,3,105,139,-0.13401179763210497,3008
7.71,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,3000
7.785,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,3000
7.86,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,3000
8.369837148700038,nominal4,nominal20,nominal23,1686,83.93746062906332,80.0,3,105,139,0.14991183615987844,2999
8.331576411342153,nominal4,nominal20,nominal24,1687,83.99853917673649,80.0,3,105,140,-0.24112816128733638,3004
7.785,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,3000
7.785,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,3000
9.29,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,3000
9.50290721853016,nominal4,nominal20,nominal24,1686,84.02201281023906,80.0,3,105,139,1.1569314925727858,2993
9.09199860722829,nominal4,nominal20,nominal23,1688,83.97059952843655,80.0,4,105,140,0.9814587058958125,3018
8.719006908824634,nominal4,nominal20,nominal23,1684,83.91916404424953,80.0,4,105,140,1.0016989635952906,2986
8.897621375312081,nominal4,nominal20,nominal24,1685,83.89620407022126,80.0,4,105,139,0.9236226814011352,2983
9.270526395869268,nominal4,nominal20,nominal24,1686,84.05504164399716,80.0,3,105,139,0.9683818692812067,2988
9.29,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,3000
9.32688363738559,nominal4,nominal20,nominal22,1688,83.89273310669472,80.0,4,105,140,1.0973072113930988,2997
9.29,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,1.0,3000
9.29,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,1.0,3000
10.339421058416688,nominal4,nominal20,nominal24,1272,84.05475035141104,80.0,3,105,130,0.4717633509620524,3974
9.89,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.5,4000
9.69973004492223,nominal4,nominal20,nominal24,1265,84.08493422299344,80.0,2,105,130,0.4184837112241784,4004
9.719737576141526,nominal4,nominal20,nominal24,1261,83.99375693699542,80.0,2,105,130,0.5379088150970894,4002
9.536547623282322,nominal4,nominal20,nominal22,1273,83.92573989348067,80.0,3,105,129,0.4743176202241495,4002
10.927085025776657,nominal4,nominal20,nominal22,1689,84.0640215373843,80.0,4,105,139,1.9979841486956322,2988
10.404709882653497,nominal4,nominal20,nominal22,1692,84.02295916891971,80.0,3,105,140,2.029327945797904,3012
11.387599539560034,nominal4,nominal20,nominal22,1690,83.87450450422168,80.0,4,105,139,1.9141377582223398,3010
10.895,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,3000
11.826859057820162,nominal4,nominal20,nominal22,1681,84.05318546137241,80.0,3,105,140,2.087647769658312,3007
10.895,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,3000
11.29062766077494,nominal4,nominal20,nominal24,1691,84.01602792886179,80.0,3,105,140,2.0678569450756403,3001
10.803867233220789,nominal4,nominal20,nominal24,1685,84.0282237536366,80.0,4,105,139,1.8435794429229295,2996
10.6524346448098,nominal4,nominal20,nominal24,1684,84.04518720132376,80.0,3,105,140,1.9951862273002767,2999
11.033514914317548,nominal4,nominal20,nominal22,1690,84.06087111975324,80.0,3,105,139,1.8995392106451634,2987
10.252599739124753,nominal4,nominal20,nominal22,1272,84.01167769193496,80.0,3,105,130,1.427092015752953,4002
11.407991394694541,nominal4,nominal20,nominal22,1268,84.01677212063792,80.0,2,105,130,1.4943571293386244,4007
11.57862016046784,nominal4,nominal20,nominal24,1267,84.03086505262613,80.0,3,105,129,1.372065549368072,4001
11.035476438979325,nominal4,nominal20,nominal22,1272,83.9835736592659,80.0,3,105,130,1.4383515177929622,3989
11.18835458468518,nominal4,nominal20,nominal24,1277,84.0887031783944,80.0,3,105,130,1.4884164451796116,3999
10.614282554547493,nominal4,nominal20,nominal22,1688,83.93577560521929,80.0,3,105,140,0.1113058021919698,3487
11.21749780392406,nominal4,nominal20,nominal24,1692,83.81257555278393,80.0,4,105,140,0.05510509562542369,3518
10.978992328050415,nominal4,nominal20,nominal22,1685,84.01900810294046,80.0,4,105,139,-0.023051132364989145,3516
11.328229542524264,nominal4,nominal20,nominal22,1691,83.96620544141012,80.0,4,105,140,0.2530762600127338,3515
10.851026997895124,nominal4,nominal20,nominal23,1690,83.84428398760053,80.0,4,105,140,-0.011714672705153306,3489
11.76862408540541,nominal4,nominal20,nominal22,1686,83.99248492676355,80.0,3,105,140,0.18463166338170384,3524
11.00805679743855,nominal4,nominal20,nominal23,1687,83.86181268935111,80.0,3,105,140,-0.03222657749396932,3498
11.28,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,3500
11.219999999999999,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,0.0,3500
11.525896831682768,nominal4,nominal20,nominal23,1690,83.94725244558542,80.0,4,105,140,-0.12901238868324696,3502
11.818098585043657,nominal4,nominal20,nominal22,1850,92.29661179094344,80.0,3,105,139,-0.057445715921023516,3478
12.022548980563323,nominal4,nominal20,nominal23,1859,92.41968097820595,80.0,3,105,139,0.0569860041358588,3495
12.002802699044306,nominal4,nominal20,nominal23,1863,92.3589892927748,80.0,3,105,139,-0.019253924520045224,3501
11.653803215633868,nominal4,nominal20,nominal22,1860,92.36662972623405,80.0,4,105,140,-0.2167089652242907,3498
11.7711600026187,nominal4,nominal20,nominal22,1852,92.47443335127886,80.0,3,105,140,0.09756847403425295,3491
12.31994110042457,nominal4,nominal20,nominal23,1269,83.86787969433595,80.0,2,105,129,2.0453037992366574,4010
11.783864976079935,nominal4,nominal20,nominal22,1268,83.94334061371836,80.0,3,105,130,2.063645174595795,3994
11.710790612869783,nominal4,nominal20,nominal24,1263,84.01636212371538,80.0,3,105,129,1.8821894054750934,4013
11.75,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.0,4000
11.469387378599462,nominal4,nominal20,nominal22,1266,84.06726248185736,80.0,2,105,130,1.941103912980456,4020
12.339267640884442,nominal4,nominal20,nominal22,1277,83.94790516750906,80.0,2,105,130,2.427648741752194,4005
12.34116498624121,nominal4,nominal20,nominal22,1266,83.94078495699898,80.0,3,105,130,2.747044137928634,3994
12.395485236339422,nominal4,nominal20,nominal22,1271,83.99123646910394,80.0,3,105,130,2.4524425810486448,3998
12.43,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.5,4000
12.36964990700426,nominal4,nominal20,nominal24,1263,83.85846768891041,80.0,3,105,129,2.305606514525138,4002
12.56,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,3000
12.924833553656816,nominal4,nominal20,nominal22,1688,83.95396798628569,80.0,4,105,140,3.007396252546483,3004
12.411502206113166,nominal4,nominal20,nominal22,1688,83.99376866120339,80.0,4,105,140,3.0355799308699147,3007
12.220852082337915,nominal4,nominal20,nominal22,1693,84.0947222223765,80.0,4,105,139,2.9184362341358723,3016
